Sector,Company,Data Version,Statement Type,Particulars,2025/26 (2082/83) Q3,2025/26 (2082/83) Q2,2025/26 (2082/83) Q1,2024/25 (2081/82) Q4,2024/25 (2081/82) Q3,2024/25 (2081/82) Q2,2024/25 (2081/82) Q1,2023/24 (2080/81) Q4,2023/24 (2080/81) Q3,2023/24 (2080/81) Q2,2023/24 (2080/81) Q1,2022/23 (2079/80) Q4,2022/23 (2079/80) Q3,2022/23 (2079/80) Q2,2022/23 (2079/80) Q1,2021/22 (2078/79) Q4,2021/22 (2078/79) Q3,2021/22 (2078/79) Q2,2021/22 (2078/79) Q1,2020/21 (2077/78) Q4,2020/21 (2077/78) Q3,2020/21 (2077/78) Q2,2020/21 (2077/78) Q1,2019/20 (2076/77) Q4,2019/20 (2076/77) Q3,2019/20 (2076/77) Q2,2019/20 (2076/77) Q1,2018/19 (2075/76) Q4,2018/19 (2075/76) Q3,2018/19 (2075/76) Q2,2018/19 (2075/76) Q1,2017/18 (2074/75) Q4,2017/18 (2074/75) Q3,2017/18 (2074/75) Q2,2017/18 (2074/75) Q1,2016/17 (2073/74) Q4,2016/17 (2073/74) Q3,2016/17 (2073/74) Q2,2016/17 (2073/74) Q1,2015/16 (2072/73) Q4,2015/16 (2072/73) Q3,2015/16 (2072/73) Q2,2015/16 (2072/73) Q1,2014/15 (2071/72) Q4,2014/15 (2071/72) Q3,2014/15 (2071/72) Q2,2014/15 (2071/72) Q1,2013/14 (2070/71) Q4,2013/14 (2070/71) Q3,2013/14 (2070/71) Q2,2013/14 (2070/71) Q1,2012/13 (2069/70) Q4,2012/13 (2069/70) Q3,2012/13 (2069/70) Q2,2012/13 (2069/70) Q1,2011/12 (2068/69) Q4,2011/12 (2068/69) Q3,2011/12 (2068/69) Q2,2011/12 (2068/69) Q1,2010/11 (2067/68) Q4,2010/11 (2067/68) Q3,2010/11 (2067/68) Q2,2010/11 (2067/68) Q1
Hydro Power,BARUN,PUBLISHED,BS,Total Short Term Liabilities,,47774.9320,50738.4120,73298.6600,39564.5280,37474.6330,53908.3180,163916.7280,17444.3670,16812.3640,18362.9760,41320.7990,26367.4640,29039.1860,209500.9650,17285.0140,17519.8670,15903.0240,18908.3280,18501.1400,15448.5720,16946.0000,16667.7830,21471.2170,15111.8100,18557.3670,16926.0464,41375.4340,24614.3665,25173.3186,36110.4475,35102.1160,88871.8687,84278.6818,108173.4368,117620.3534,135199.9735,138283.9189,145143.2963,149596.9433,97819.6182,89029.7965,35166.9097,20220.8140,28114.3794,34361.2309,43881.1637,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,BS,Application of Funds,,1455865.6670,1389870.9880,874925.3350,897428.1280,929101.7100,917233.3020,769859.9170,724116.1980,733695.8680,750083.2320,757284.9090,780050.1730,786077.9780,479563.3650,475443.4460,501165.4620,504483.2010,499406.3070,493219.0400,504498.8350,509803.2050,506979.2700,511828.5430,536452.6150,540240.6790,546182.9211,539314.1720,550396.6117,559146.6384,562231.4829,562161.3690,507681.8581,514513.5872,516839.4643,511570.9742,479529.3925,483701.4453,490655.2559,495056.9461,492958.5182,501718.7834,510953.8901,536084.4627,537537.3523,544595.6214,543617.5389,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,BS,Over Prior Period_Application of Funds,,0.04748259339880544366035792093,0.5885595403406623263458246983,-0.02507475785292078565204053867,-0.03409054321942858118300094400,0.01293935574964547024264062318,0.1914288323702921138054262409,0.06317179359658517126556530917,-0.01305673156660056316413656019,-0.02184739413025566741371976170,-0.009509864668384670002713602206,-0.02918435863227479855965623893,-0.007668202352311668499635795674,0.6391535204112182339032507206,0.008665423899859584982059043885,-0.05132439872722115076637104733,-0.006576510364316372944993266485,0.01016585879841521504853562052,0.01254466372587724918324320975,-0.02235841634797828621348550785,-0.01040474039389375749412952396,0.005570119267401209520854767888,-0.009474409089373509206578188040,-0.04590167204236668694400902492,-0.007011808157452726731820207860,-0.01087958240809225479093802444,0.01273608122428497947945636407,-0.02013537050268145755011376644,-0.01564889440279607339583354634,-0.005486787193218560333310000773,0.0001247220173181270305324021651,0.1073103362485506944688674114,-0.01327803438035231735081378236,-0.004500192536864681523121066357,0.01029864938728965127435488501,0.06681880652394003147575568061,-0.008625264283451583889654340051,-0.01417249793288110581921109713,-0.008891280558077195313591823573,0.004256804218866625114745811081,-0.01746050873486192863155220670,-0.01807424677438618839473241149,-0.04687800962077761781026152467,-0.002702862589517576860676887328,-0.01296056894812191745616557761,0.001799210713434911950740962379,,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,BS,Period on Period_Application of Funds,,0.5669604859515326906458927947,0.5152862254013537768387742206,0.1364734228655782841594544271,0.2393427056026165568526613736,0.2663308470479214965403076251,0.2228420298828917162089020009,0.01660538570167123190355295988,-0.07170561194145136097546894589,-0.06663729485626170283070822778,0.5640961898747207264257977671,0.5927970305852107592203510993,0.5564723272969676429937225004,0.5581846460730810340699531043,-0.03973306248212840451772668542,-0.03603995904132168133655180871,-0.006607295733398472565352901162,-0.01043540712930590540324280621,-0.01493742140581014288809086809,-0.03635886129156341325809959762,-0.05956496269479458125113249751,-0.05634058149108760467850663278,-0.07177751186552068846811841477,-0.05096403993626186407725254437,-0.02533445229056085775318736396,-0.03381216679420530340793693306,-0.02854440259592229249031973766,-0.04064170585154527044706979857,0.08413685247658842824425125937,0.08674805157798561631454618270,0.08782614667685700563481525921,0.09889223069998016318260458492,0.05870852973835175285944541971,0.06370074391836844073205005162,0.05336579621871324582706869970,0.03335783535630710343445881003,-0.02724189805875637671453873662,-0.03591122895160875095114088966,-0.03972693934481505966324768373,-0.07653181439611978517429246136,-0.08293160263050988726611696711,-0.07873151438451870006166009913,-0.06008571553098578659563553681,,,,,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,IS,Income from Sale of Energy,,62624.0490,39473.7540,97021.4740,72717.8500,62564.0540,39919.6410,3492.1870,0.0000,0.0000,0.0000,79708.9490,70663.4690,59972.2920,38357.4430,93988.6420,69909.2030,56889.9810,32449.3080,59758.7260,45822.1360,35831.1980,18990.5980,85004.4300,65586.1000,53909.4790,32479.2160,78295.5041,60364.9251,49538.8395,31315.6031,86240.4280,66150.1912,55376.3938,36995.6476,76624.8768,53906.8739,43316.0263,20761.3457,5413.6948,3133.6361,0.0000,0.0000,11410.3301,65023.5947,17896.3440,35338.8212,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,IS,Cost of Production,,8405.3080,6167.5030,15769.4860,25314.7610,9314.9060,7549.8410,15432.5920,14354.7770,11783.7920,7083.0460,16425.1540,11354.5730,6218.1300,3551.8960,17960.4990,14384.7470,12220.4570,8947.0440,11719.4660,5731.7520,3834.2560,2661.4010,8106.4210,5213.3380,5069.6420,2897.1430,8128.9296,6190.8806,4531.8260,3311.3193,7728.9745,5579.3540,4690.0003,3188.6774,16289.0063,5351.9560,2695.4727,1280.3099,2246.0623,1910.6299,491.4791,594.4074,1516.4749,7936.3249,1080.0471,5820.0571,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,IS,Gross Profit,,54218.7410,33306.2510,81251.9880,47403.0890,53249.1480,32369.8000,-11940.4050,-14354.7770,-11783.7920,-7083.0460,63283.7950,59308.8960,53754.1620,34805.5470,76028.1430,55524.4560,44669.5240,23502.2640,48039.2600,40090.3840,31996.9420,16329.1970,76898.0090,60372.7620,48839.8370,29582.0730,70166.5745,54174.0445,45007.0134,28004.2838,78511.4535,60570.8371,50686.3935,33806.9702,60335.8705,48554.9179,40620.5536,19481.0358,3167.6325,1223.0062,-491.4791,-594.4074,9893.8551,57087.2699,16816.2970,29518.7641,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,IS,Over Prior Period_Gross Profit,,0.6278848375939999971777069716,-0.5900869403958460684063508698,0.7140652584898001056429044107,-0.1097869021303401887294046470,0.6450255485050880759226192315,-3.710946571745263246933416413,-0.1681929297821902771460678212,0.2181797675994280958116029204,0.6636616506514287779579576357,-1.111925114478358954294697402,0.06702028309547356942877506943,0.1033358868100297052347314055,0.5444136533754231760816745676,-0.5422018001939097736478977265,0.3692730821171845429696780820,0.2430053205850145168325500849,0.9006476993025012398805493803,-0.5107696496573843976780658153,0.1982738803399837726672810118,0.2529442344834078206598618080,0.9594926805035177173745898221,-0.7876512381484415285706551908,0.2737202415884169751915607240,0.2361376636044055593387832150,0.6509944046179589915825033628,-0.5784022063097864354201871434,0.2952064987505224942176875865,0.2036800580062484217182027013,0.6071474536335044569145524800,-0.6433095739336936361775546545,0.2961923139741451583801868903,0.1950117756947927257834984847,0.4992882592004651159186101806,-0.4396870399010817288200060029,0.2426315007732718254683734106,0.1953288076310215525964668290,1.085133152930194810278003801,5.150030282868988116519198487,1.590037973642324953054203650,-3.488419548257494570979722230,-0.1731612022326774532080186081,-1.060078442022058722084983840,-0.8266889427830214035160928233,2.394758661790999528612036288,-0.4303183919546279378275190051,,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,IS,Period on Period_Gross Profit,,0.01820861058659567661063797678,0.02892977404865028514232401807,-7.804793304749713263494831205,-4.302251856646745539829702684,-5.518846564840927266876401077,-5.570039499955245243359989473,-1.188680293272551053551703086,-1.242034129247659575386464789,-1.219216365050951775603905796,-1.203503366862758973447536969,-0.1676267168593082695706509628,0.06815807434475359830630308201,0.2033744080192123829212955123,0.4809444315662525108219361335,0.5826251903130897520070042711,0.3849818949102607747533672913,0.3960560356049024934945345715,0.4392786124143152905804247447,-0.3752860363393803862984280906,-0.3359524614759218735097791285,-0.3448597709283919190803196170,-0.4480036270615652932774521921,0.09593505950614704726678655233,0.1144222765202623924451496325,0.08516058521670313720483394706,0.05634099451598901450927304201,-0.1062886830900411237450851677,-0.1056084562516307043080307701,-0.1120494023706776454710671021,-0.1716417166540407693795642178,0.3012400890113949710893787469,0.2474706933857260213800093770,0.2478016424670293021314214684,0.7353784751014111888239536011,18.04762326437804890561010471,38.70128516110547926903395911,-83.64960524262374534339303543,-33.77387831981903320853677124,-0.6798383978758694373844225796,-0.9785765512671678839558589576,-1.029226357027352692450662592,-1.020136595081905885077349834,,,,,,,,,,,,,,,,,,,,
Hydro Power,BARUN,PUBLISHED,IS,Income from Dividend,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,
