Sector,Company,Data Version,Statement Type,Particulars,2025/26 (2082/83) Q3,2025/26 (2082/83) Q2,2025/26 (2082/83) Q1,2024/25 (2081/82) Q4,2024/25 (2081/82) Q3,2024/25 (2081/82) Q2,2024/25 (2081/82) Q1,2023/24 (2080/81) Q4,2023/24 (2080/81) Q3,2023/24 (2080/81) Q2,2023/24 (2080/81) Q1,2022/23 (2079/80) Q4,2022/23 (2079/80) Q3,2022/23 (2079/80) Q2,2022/23 (2079/80) Q1,2021/22 (2078/79) Q4,2021/22 (2078/79) Q3,2021/22 (2078/79) Q2,2021/22 (2078/79) Q1,2020/21 (2077/78) Q4,2020/21 (2077/78) Q3,2020/21 (2077/78) Q2,2020/21 (2077/78) Q1,2019/20 (2076/77) Q4,2019/20 (2076/77) Q3,2019/20 (2076/77) Q2,2019/20 (2076/77) Q1,2018/19 (2075/76) Q4,2018/19 (2075/76) Q3,2018/19 (2075/76) Q2,2018/19 (2075/76) Q1,2017/18 (2074/75) Q4,2017/18 (2074/75) Q3,2017/18 (2074/75) Q2,2017/18 (2074/75) Q1,2016/17 (2073/74) Q4,2016/17 (2073/74) Q3,2016/17 (2073/74) Q2,2016/17 (2073/74) Q1,2015/16 (2072/73) Q4,2015/16 (2072/73) Q3,2015/16 (2072/73) Q2,2015/16 (2072/73) Q1,2014/15 (2071/72) Q4,2014/15 (2071/72) Q3,2014/15 (2071/72) Q2,2014/15 (2071/72) Q1,2013/14 (2070/71) Q4,2013/14 (2070/71) Q3,2013/14 (2070/71) Q2,2013/14 (2070/71) Q1,2012/13 (2069/70) Q4,2012/13 (2069/70) Q3,2012/13 (2069/70) Q2,2012/13 (2069/70) Q1,2011/12 (2068/69) Q4,2011/12 (2068/69) Q3,2011/12 (2068/69) Q2,2011/12 (2068/69) Q1,2010/11 (2067/68) Q4,2010/11 (2067/68) Q3,2010/11 (2067/68) Q2,2010/11 (2067/68) Q1
Hydro Power,RADHI,PUBLISHED,BS,Cash at Hand,,24149.8030,19707.7930,18276.0560,24162.7160,22881.5910,53940.7200,16772.3180,20759.8380,19834.2310,46928.8000,23494.0080,30581.7270,37664.7439,55682.3615,46855.4177,49144.4960,47620.8236,23682.5359,40917.5552,37969.7106,24634.9455,17300.3232,18868.9516,17176.6722,18660.5331,11071.9272,25422.5034,23796.3225,23275.5321,12422.6503,11251.8179,15218.2842,1592.1515,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Receivables,,84689.9540,86620.6550,79958.8250,76245.3890,82495.8440,84541.0200,76429.0980,75728.1470,59393.1950,59393.1950,73292.0500,85631.2640,89806.3515,93398.1591,85538.7241,86145.7013,88307.4295,93885.2493,75987.4068,81579.3270,82945.1150,84975.1933,76392.2483,74015.7695,65739.7603,66596.1124,51672.1071,45707.6891,40453.7072,40105.7348,80851.1187,79136.9390,70168.9466,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,"Advances, Payments, Loans and Deposits",,312312.3390,475508.2560,571759.2650,399042.6530,461279.3400,526711.7120,521541.8130,587384.1210,616510.5540,470518.7050,1179259.6760,1154633.9580,1127496.4680,9661.1574,9941.4679,10825.3819,9424.4900,10982.1645,14013.4416,8674.1663,8463.5063,6107.3916,6289.4885,3435.8795,3379.9681,15780.9641,16231.5972,14285.7616,14670.1439,18200.6146,18738.3848,51989.7834,50356.9341,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Inventory,,15452.9040,15503.1460,15551.5230,16751.6870,16751.6870,16751.6850,15325.0650,15325.0650,15401.8000,15401.8000,15323.7240,14619.0360,14672.2756,14609.3906,14675.0618,7370.8986,7508.2177,6642.1567,6537.4425,1568.0314,1574.5198,1626.9150,2656.6441,2474.5271,2370.4014,2229.4074,534.1342,40.6627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Total Current Assets,,436605.0000,597339.8500,685545.6690,516202.4450,583408.4620,681945.1370,630068.2940,699197.1710,711139.7800,592242.5000,1291369.4580,1285465.9850,1269639.8390,173351.0685,157010.6715,153486.4777,152860.9607,135192.1065,137455.8460,129791.2353,117618.0866,110009.8229,104207.3324,97102.8483,90150.6628,95678.4112,93860.3419,83830.4358,78399.3832,70728.9996,110841.3214,146345.0067,122118.0321,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Short Term Liabilities,,181088.9030,114100.1840,308561.5220,296547.1770,497820.6030,269576.0250,129071.4170,61568.2390,66399.5160,60152.7720,75847.8560,82882.0970,90999.5547,104266.7099,101998.1495,94520.5340,100122.5417,88993.4759,100234.5264,53866.7647,50435.1257,62617.6525,75221.6800,77915.3758,80601.9074,87866.1671,104794.0029,76295.1460,78729.7093,79240.7370,82324.5483,43499.8772,57682.0285,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Deferred Liabilities,,1215.7480,695.5800,1073.8120,1844.2630,1640.0030,1763.7920,2134.8190,829.0610,3515.6680,3238.7020,3001.4580,2098.2760,2477.2323,1274.9426,1274.9426,906.4653,2020.9239,1858.0596,1492.6498,2755.4084,2464.6712,596.7375,1508.8675,2400.2786,880.0445,497.8384,1138.5594,0.0000,1419.8878,685.5867,4483.2982,2413.5656,1013.1894,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Total Short Term Liabilities,,182304.6510,114795.7640,309635.3340,298391.4400,499460.6060,271339.8170,131206.2360,62397.3000,69915.1840,63391.4740,78849.3140,84980.3730,93476.7870,105541.6525,103273.0921,95426.9993,102143.4657,90851.5354,101727.1762,56622.1731,52899.7969,63214.3899,76730.5475,80315.6544,81481.9519,88364.0056,105932.5622,76295.1460,80149.5971,79926.3236,86807.8464,45913.4427,58695.2178,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Application of Funds,,3563275.5910,3210841.8080,2841551.3770,2507357.4090,2198759.8420,2213258.9190,2154400.9600,2172239.0590,2164286.7260,2119589.1380,2120943.0670,2130257.8700,2117052.6140,982640.7055,938486.4063,931081.3676,929395.8049,927170.8764,922000.0000,934725.2779,929892.4165,917286.5801,901994.4480,895171.9796,889687.2098,880551.3746,859309.4968,887557.9234,875353.5512,870854.1047,862091.6561,864543.5564,790462.3107,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hydro Power,RADHI,PUBLISHED,BS,Over Prior Period_Application of Funds,,0.1097636707364064570570709350,0.1299608495517974933310523071,0.1332853333156382094388522813,0.1403507382230969452097169965,-0.006551008052212439768326988045,0.02731987224885009334566950806,-0.008211848933520166483665092775,0.003674343562924018968455291446,0.02108785481047317954315729278,-0.0006383617839940821004602666216,-0.004372617574228231814958627521,0.006237566280910579202071734623,1.154452387480502149826725248,0.04704841636873478068192664455,0.007953159581624517947232520691,0.001813611263482474107302698026,0.002399696276741248168049123162,0.005608325813449023861171366594,-0.01361392293636183474823731415,0.005197226382585517084921834073,0.01374252787893806013395093384,0.01695368761294193686655596798,0.007621405222098844167172812611,0.006164829323817036624324865056,0.01037513024626195387918709633,0.02471970562306486544581151428,-0.03182713584685012795639248529,0.01394222046996820363159337806,0.005166705279008831891195655060,0.01016417284403409504243779677,-0.002836063356032434134049605184,0.09371888412288345678870075443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
