Sector,Company,Data Version,Statement Type,Particulars,2025/26 (2082/83) Q3,2025/26 (2082/83) Q2,2025/26 (2082/83) Q1,2024/25 (2081/82) Q4,2024/25 (2081/82) Q3,2024/25 (2081/82) Q2,2024/25 (2081/82) Q1,2023/24 (2080/81) Q4,2023/24 (2080/81) Q3,2023/24 (2080/81) Q2,2023/24 (2080/81) Q1,2022/23 (2079/80) Q4,2022/23 (2079/80) Q3,2022/23 (2079/80) Q2,2022/23 (2079/80) Q1,2021/22 (2078/79) Q4,2021/22 (2078/79) Q3,2021/22 (2078/79) Q2,2021/22 (2078/79) Q1,2020/21 (2077/78) Q4,2020/21 (2077/78) Q3,2020/21 (2077/78) Q2,2020/21 (2077/78) Q1,2019/20 (2076/77) Q4,2019/20 (2076/77) Q3,2019/20 (2076/77) Q2,2019/20 (2076/77) Q1,2018/19 (2075/76) Q4,2018/19 (2075/76) Q3,2018/19 (2075/76) Q2,2018/19 (2075/76) Q1,2017/18 (2074/75) Q4,2017/18 (2074/75) Q3,2017/18 (2074/75) Q2,2017/18 (2074/75) Q1,2016/17 (2073/74) Q4,2016/17 (2073/74) Q3,2016/17 (2073/74) Q2,2016/17 (2073/74) Q1,2015/16 (2072/73) Q4,2015/16 (2072/73) Q3,2015/16 (2072/73) Q2,2015/16 (2072/73) Q1,2014/15 (2071/72) Q4,2014/15 (2071/72) Q3,2014/15 (2071/72) Q2,2014/15 (2071/72) Q1,2013/14 (2070/71) Q4,2013/14 (2070/71) Q3,2013/14 (2070/71) Q2,2013/14 (2070/71) Q1,2012/13 (2069/70) Q4,2012/13 (2069/70) Q3,2012/13 (2069/70) Q2,2012/13 (2069/70) Q1,2011/12 (2068/69) Q4,2011/12 (2068/69) Q3,2011/12 (2068/69) Q2,2011/12 (2068/69) Q1,2010/11 (2067/68) Q4,2010/11 (2067/68) Q3,2010/11 (2067/68) Q2,2010/11 (2067/68) Q1
Hydro Power,CHCL,PUBLISHED,KS,KEY FINANCIALS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydro Power,CHCL,PUBLISHED,KS,Total Revenue (Rs. 000),,636581.19,353082.7,1124979.34,824905.76,640942.64,361855,1125447,782506.17,612037.41,342821.37,1128642.92,804246.86,636559.56,355838.71,1181740.18,823435.72,624894.16,351678.67,1128052.48,809225.97,639921.78,363947,1140739,803719,618663,351001,1170463.51,807555.44,624252,361648,1138490,804592.98,632180.69,369562.24,1196891,846589,654241,363128,1163138,827112,642523,366212,1037036.96,772293,589719,323519,985003.99,698038,549165,308337,968631.03,669712.67,516042.81,295696.83,900654.89,624324.69,480136.73,271479.31,885164.47,609406.49,474955.59,271483.75
Hydro Power,CHCL,PUBLISHED,KS,Growth Period on Period,,0.0158,-0.0242,-0.125,0.0792,0.0367,0.0555,0.0572,0.0166,-0.041,-0.0366,0,-0.1554,0.0275,0.0118,0,0.1727,-0.01,-0.0337,0,-0.0851,0.0311,0.0369,0,0.0096,0.0193,-0.0294,0,0.0632,-0.0001,-0.0214,0,-0.1036,-0.0979,0.0177,0,0.042,0.0536,-0.0084,0,0.011,0.038,0.132,-0.0774,0.2264,0.1054,0.0492,-0.04,-0.0312,0.093,0.0427,0.0817,0.0658,0.056,0.0892,0.0021,0.0724,0.0255,0,0,0,0,0
Hydro Power,CHCL,PUBLISHED,KS,Gross Profit (Rs. 000),,489839.15,269080.99,858545.77,636362.04,497536,274656,835186.02,585966.14,471233.9,269771.48,868382.52,625943.4,483056.09,268635.89,931396.9,646298.08,495824.75,272572.23,896072.13,643381.35,514679.05,284847,928286,659890,496518,292890,958083.27,671221.53,535982,323162,1018734,713506.16,570327.23,337285.44,1066419,760744,614103,344044,1032668,747671,592654,347312,943888.46,743799,547199,305457,885307.5,638566,508771,289403,878753.14,613569.99,489213.33,284684.95,798051.55,565872.2,443701.46,262086.97,811063.47,563464.02,451299.59,263414.9
Hydro Power,CHCL,PUBLISHED,KS,Margin (MRQ) %,,0.7695,0.7621,0.7632,0.7714,0.7763,0.759,0.7421,0.7488,0.7699,0.7869,0.7694,0.7783,0.7589,0.7549,0.7882,0.7849,0.7935,0.7751,0.7944,0.7951,0.8043,0.7827,0.8138,0.821,0.8026,0.8344,0.8186,0.8312,0.8586,0.8936,0.8948,0.8868,0.9022,0.9127,0.891,0.8986,0.9386,0.9474,0.8878,0.904,0.9224,0.9484,0.9102,0.9631,0.9279,0.9442,0.8988,0.9148,0.9264,0.9386,0.9072,0.9162,0.948,0.9628,0.8861,0.9064,0.9241,0.9654,0.9163,0.9246,0.9502,0.9703
Hydro Power,CHCL,PUBLISHED,KS,Net Income (Rs. 000),,398059.37,205841.81,679599.76,507896.65,382885.19,209725,646448.021,466220.34,375350.27,206669.61,687564.12,523693.47,389934.91,205801.69,760207.88,516804.13,397218.22,207770.67,694816.08,515431.22,392445.04,223280,751491,525647,396640,217031,715785.97,543669.8,453154,267898,938793,658517.58,524696.44,309143.48,966314,699450,559234,307376,929986,704678,561717,317809,865411.73,686538,533227,296574,939675.89,716708,568319,314899,963753.68,690127.81,539473.14,308780.25,932689.5,658763.82,498232.11,287014.82,845014.16,574558.63,439788.36,233446.8
Hydro Power,CHCL,PUBLISHED,KS,Margin %,,0.6253,0.583,0.6041,0.6157,0.5974,0.5796,0.5744,0.5958,0.6133,0.6028,0.6092,0.6512,0.6126,0.5784,0.6433,0.6276,0.6357,0.5908,0.6159,0.6369,0.6133,0.6135,0.6588,0.654,0.6411,0.6183,0.6115,0.6732,0.7259,0.7408,0.8246,0.8184,0.83,0.8365,0.8074,0.8262,0.8548,0.8465,0.7995,0.852,0.8742,0.8678,0.8345,0.889,0.9042,0.9167,0.954,1.0267,1.0349,1.0213,0.995,1.0305,1.0454,1.0442,1.0356,1.0552,1.0377,1.0572,0.9546,0.9428,0.926,0.8599
Hydro Power,CHCL,PUBLISHED,KS,Return on Asset (TTM) %,,0.0594,0.0581,0.0592,0.0608,0.0584,0.0584,0.0587,0.0577,0.0621,0.0636,0.064,0.072,0.0711,0.0716,0.0724,0.067,0.0677,0.0656,0.0675,0.0726,0.0737,0.0752,0.076,0.0717,0.0687,0.07,0.0764,0.0893,0.0955,0.0999,0.1069,0.1074,0.11,0.1166,0.1205,0.1179,0.1204,0.1213,0.1246,0.1195,0.1228,0.1236,0.1235,0.1326,0.1347,0.1406,0.1483,0.1615,0.1672,0.1694,0.1733,0.1795,0.19,0.1907,0.1959,0.2079,0.2126,0.2186,0,0,0,0
Hydro Power,CHCL,PUBLISHED,KS,Return on Equity (TTM) %,,0.0609,0.0595,0.0608,0.0625,0.0603,0.0603,0.0607,0.0596,0.0641,0.0655,0.0659,0.0741,0.0732,0.0737,0.0745,0.0688,0.0696,0.0673,0.0692,0.0744,0.0755,0.077,0.0778,0.0734,0.0702,0.0715,0.0779,0.091,0.0974,0.1019,0.1087,0.1092,0.1118,0.1183,0.122,0.1197,0.1221,0.1224,0.1255,0.1201,0.1231,0.1236,0.1235,0.1326,0.1347,0.1406,0.1483,0.1615,0.1672,0.1694,0.1733,0.1795,0.19,0.1907,0.1959,0.2079,0.2126,0.2186,0,0,0,0
Hydro Power,CHCL,PUBLISHED,KS,EPS (Anualized),,8.3935,9.3752,7.7382,7.7108,8.7194,10.5073,8.0968,7.7859,9.4026,11.3896,9.473,9.6203,10.7447,12.1924,11.2593,10.2058,11.7663,13.2322,11.0626,10.9421,12.4968,15.642,13.1615,12.2748,13.8934,18.245,15.0434,15.2348,19.0475,27.0255,23.6763,22.1437,26.4656,35.8643,28.026,27.0482,32.4389,39.2252,29.6696,29.9754,35.8412,46.64,31.7509,33.5843,39.1269,52.2284,41.3706,42.0722,50.0422,55.4556,55.1599,52.6654,61.7529,70.6914,69.3965,65.3536,103.7984,119.5895,102.3515,92.7905,120.556,127.9862
Hydro Power,CHCL,PUBLISHED,KS,Reported PE (Annualized),,55.996,51.6256,68.9372,61.6121,57.5041,56.9796,57.4301,58.3104,55.1977,41.4413,56.656,50.934,38.6237,29.7726,36.2366,44.0927,45.4688,45.5705,62.1009,59.8607,47.3722,32.0292,30.2397,29.9801,30.5901,23.1844,34.6331,33.1478,28.5601,26.6415,33.3667,34.8632,36.0467,24.6764,28.4736,33.2,25.1858,31.8673,48.5346,43.9027,37.9452,30.0171,53.0064,48.1475,42.835,34.4448,66.1339,45.8735,30.1945,22.7209,21.5918,21.8929,18.2987,13.6509,13.113,9.747,5.8671,7.1495,8.0311,10.0226,7.9631,7.1883
Hydro Power,CHCL,PUBLISHED,KS,Book Value per Share,,120.8617,132.4452,130.5864,128.6114,127.2079,139.889,135.1922,132.9348,131.7967,148.3364,145.489,143.2313,141.3884,156.7653,153.9429,150.3379,148.5667,164.1929,161.4033,158.665,156.5891,179.2461,175.2447,171.329,169.0696,200.0374,195.8064,194.7997,192.8973,232.1952,225.6717,218.6032,215.2282,251.2608,243.1414,235.4015,231.3349,248.0023,234.3563,236.2691,238.7244,277.2553,266.3603,259.7976,254.1729,309.5884,296.5313,286.7148,280.1818,269.0246,341.6349,325.9741,317.3515,304.1479,393.5922,373.2108,465.7731,513.7712,496.3939,463.6352,536.9897,517.6802
Hydro Power,CHCL,PUBLISHED,KS,Market Value Per Share,,470,484,533.45,475.08,501.4,598.7,465,454,519,472,0,490,415,363,0,450,535,603,0,655,592,501,0,368,425,423,0,505,544,720,0,772,954,885,0,898,817,1250,0,1316,1360,1400,1683,1617,1676,1799,2736,1930,1511,1260,1191,1153,1130,965,910,637,609,855,822,930,960,920
Hydro Power,CHCL,PUBLISHED,KS,Dividend Per Share (Rs.),,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,15,0,0,0,20,0,0,0,25,0,0,0,25,0,0,0,25,0,0,0,20,0,0,0,27,0,0,0,35,0,0,0,40,0,0,0,50,0,0,0,70,0,0,0
