,open,high,low,close,adj_close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,log_return_1d,overnight_gap,intraday_range,close_open_return,ma_5,std_5,min_5,max_5,price_rel_ma_5,vol_ma_5,vol_std_5,return_skew_5,return_kurt_5,ma_10,std_10,min_10,max_10,price_rel_ma_10,vol_ma_10,vol_std_10,return_skew_10,return_kurt_10,ma_20,std_20,min_20,max_20,price_rel_ma_20,vol_ma_20,vol_std_20,return_skew_20,return_kurt_20,ma_50,std_50,min_50,max_50,price_rel_ma_50,vol_ma_50,vol_std_50,return_skew_50,return_kurt_50,macd,macd_signal,macd_diff,rsi_14,bb_upper,bb_lower,bb_pct,bb_width,log_volume,vol_change_1d,vol_surge_20,vol_price_ratio,day_of_week,month,quarter,is_month_end,is_month_start,is_quarter_end,nepali_fiscal_year,close_open_ratio,high_close_ratio,low_close_ratio,adj_factor,close_lag_1,vol_lag_1,close_lag_2,vol_lag_2,close_lag_3,vol_lag_3,close_lag_5,vol_lag_5,target_return_5d,target_log_return_5d,target_direction_5d
2026-02-26,475.3,475.3,461.1,468.0,468.0,29534.0,0.0042918454935623185,0.011017498379779722,0.015404643089607317,0.002355964874705574,-0.018867924528301883,-0.012658227848101222,0.004282661792000949,0.0199570815450644,0.030341880341880317,-0.015358720807910817,464.34,2.75009090806303,460.9,468.0,0.007882155317224582,17680.6,10932.74564325401,-0.5010185850304734,-3.1415246457729586,466.94000000000005,4.404845816067207,460.9,477.0,0.0022700989420481044,31466.7,17566.652233071698,-0.6293519819519219,-0.033157385563261546,468.75,4.114863942797266,460.9,477.0,-0.0016000000000000458,32461.7,15994.344290211966,0.23446143670302558,1.1342742020718126,475.586,11.364068148854066,460.9,506.9,-0.015950848006459406,40821.2,22392.996474389834,-0.6442628265014888,4.360790478084009,-2.8410594160722553,-2.84762926561442,0.006569849542164885,47.076023391812875,476.9797278855945,460.5202721144055,0.45443348732630545,0.03511350564520326,10.293331279741336,0.3638420688062802,0.9098106383830791,63.10683760683761,3,2,1,0,0,0,2026,0.9846412791920892,1.0155982905982905,0.9852564102564103,1.0,466.0,21655.0,462.9,16673.0,460.9,20541.0,466.9,41938.0,0.02542735042735038,0.025109452946553014,1
2026-02-27,475.3,475.3,461.1,468.0,468.0,29534.0,0.0,0.0042918454935623185,0.011017498379779722,0.008838111661996217,-0.018867924528301883,-0.012658227848101222,0.0,0.015598290598290623,0.030341880341880317,-0.015358720807910817,465.15999999999997,3.165912191234723,460.9,468.0,0.006105426089947574,23587.4,5734.713445333591,-1.2275946690168615,1.0542884939839798,466.0400000000001,2.7171063032812235,460.9,470.0,0.004205647583898298,28140.2,13697.735902124368,-0.6293519819519219,-0.033157385563261546,468.45,3.9263616484033053,460.9,477.0,-0.0009606147934677622,31021.9,14794.209282872007,0.23446143670302558,1.1342742020718126,475.116,11.176877735405709,460.9,506.9,-0.014977394994064586,41099.22,22158.961412236233,-0.6442628265014888,4.360790478084009,-2.556853385946397,-2.789474089680816,0.232620703734419,50.0,476.3027232968066,460.59727670319336,0.47134751964436433,0.03352640963520816,10.293331279741336,0.0,0.9520371092679687,63.10683760683761,4,2,1,0,0,0,2026,0.9846412791920892,1.0155982905982905,0.9852564102564103,1.0,468.0,29534.0,466.0,21655.0,462.9,16673.0,463.9,0.0,0.05651709401709399,0.054977737798353105,1
2026-03-02,475.3,475.3,461.1,468.0,468.0,29534.0,0.0,0.0,0.0042918454935623185,0.015404643089607317,-0.004255319148936176,-0.008474576271186418,0.0,0.015598290598290623,0.030341880341880317,-0.015358720807910817,466.58000000000004,2.2320394267585533,462.9,468.0,0.003043422349864988,25386.0,5946.731076826155,-0.09596656893841705,-2.2393497884765594,465.84000000000003,2.4541121945281668,460.9,468.0,0.004636785162287493,27328.5,13306.433333371393,-0.1354025412862409,-1.1791894260795708,468.25,3.8368709845327573,460.9,477.0,-0.0005339028296850179,31072.7,14786.901487114425,0.14066763055844053,1.2577324381967772,474.656,10.981397256639362,460.9,506.9,-0.014022787028922012,41240.8,22059.80003517329,-0.6532575394439291,4.381698765908394,-2.305046913500803,-2.6925886544448137,0.3875417409440107,48.88888888888891,475.92374196906553,460.57625803093447,0.48371068502121894,0.032776260412452886,10.293331279741336,0.0,0.9504806469988124,63.10683760683761,0,3,1,0,0,0,2026,0.9846412791920892,1.0155982905982905,0.9852564102564103,1.0,468.0,29534.0,468.0,29534.0,466.0,21655.0,460.9,20541.0,0.0876068376068376,0.08397972063287593,1
2026-03-03,478.3,481.0,468.8,479.9,479.9,39108.0,0.025427350427350337,0.025427350427350337,0.025427350427350337,0.03672499459926559,0.02784322124651961,0.02324093816631123,0.025109452946553014,0.022008547008547034,0.02542196290893934,0.003345180848839569,469.98,5.61266425172527,466.0,479.9,0.021107281160900326,29873.0,6188.002747259427,1.8319872397046182,3.515873996686665,467.14,5.097537531548497,460.9,479.9,0.02731515177462862,27045.5,12987.46726014102,1.863066193368562,4.689048098312859,468.7950000000001,4.639246196068116,460.9,479.9,0.023688392580978768,31571.7,14885.88314690501,1.0893259574391085,2.893674090481018,474.37200000000007,10.646797736157911,460.9,506.9,0.01165330162825784,41454.54,21984.698494319116,-0.11330375114633269,3.8035839485766294,-1.13220655003488,-2.3805122335628273,1.2483056835279474,61.848341232227476,478.0734923921363,459.51650760786384,1.098426960473217,0.03958443410077423,10.574107898514463,0.3241687546556511,1.2387042826328643,81.49197749531153,1,3,1,0,0,0,2026,1.0033451808488396,1.0022921441967076,0.9768701812877684,1.0,468.0,29534.0,468.0,29534.0,468.0,29534.0,462.9,16673.0,0.04209210252135871,0.0412303295606583,1
2026-03-04,478.3,481.0,468.8,479.9,479.9,39108.0,0.0,0.025427350427350337,0.025427350427350337,0.029828326180257436,0.02784322124651961,0.02762312633832975,0.0,-0.0033340279224837797,0.02542196290893934,0.003345180848839569,472.75999999999993,6.517898434509909,468.0,479.9,0.015102800575344855,33363.6,5243.895765563081,2.085630916739003,4.3876714848800376,468.43999999999994,6.495502717434859,460.9,479.9,0.024464178977030127,26762.5,12653.437005630401,1.863066193368562,4.689048098312859,469.44000000000005,5.2350438599015945,460.9,479.9,0.022281867757327767,32695.6,14543.00196839646,1.0559701601832692,3.0281879965150083,474.01,10.121794024754474,460.9,506.9,0.01242589818780182,40904.86,21684.908876451263,-0.06780506350968263,3.9765950804877783,-0.2004118886295032,-1.9444921645761624,1.7440802759466592,54.13105413105409,479.91008771980324,458.96991228019687,0.9995182600149478,0.04460671318934555,10.574107898514463,0.0,1.1961242491344402,81.49197749531153,2,3,1,0,0,0,2026,1.0033451808488396,1.0022921441967076,0.9768701812877684,1.0,479.9,39108.0,468.0,29534.0,468.0,29534.0,466.0,21655.0,0.048135028130860645,0.047012421235539344,1
2026-03-05,478.3,481.0,468.8,479.9,479.9,39108.0,0.0,0.0,0.025427350427350337,0.025427350427350337,0.02784322124651961,0.02106382978723409,0.0,-0.0033340279224837797,0.02542196290893934,0.003345180848839569,475.14,6.51789843450939,468.0,479.9,0.010018099928442048,35278.4,5243.895765563092,2.236067977499673,4.999999999999598,469.73999999999995,7.392067820529392,460.9,479.9,0.02162898624771148,26479.5,12303.115651009839,1.863066193368562,4.689048098312859,469.93500000000006,5.734959735033546,460.9,479.9,0.02120506027429303,33453.05,14458.279913259084,1.2036052747566879,3.500553904852693,473.648,9.554040495505534,460.9,506.9,0.013199675708542857,40355.18,21366.4912723981,-0.06780506350968263,3.9765950804877783,0.531910559920334,-1.4492116196768632,1.9811221795971972,54.13105413105409,481.40491947006717,458.46508052993295,0.9343971213575405,0.048814918957162626,10.574107898514463,0.0,1.1690413878555168,81.49197749531153,3,3,1,0,0,0,2026,1.0033451808488396,1.0022921441967076,0.9768701812877684,1.0,479.9,39108.0,479.9,39108.0,468.0,29534.0,468.0,29534.0,0.0627214002917275,0.06083297685417174,1
2026-03-06,483.85,495.0,479.1,494.45,494.45,0.0,0.030318816420087602,0.030318816420087602,0.030318816420087602,0.05651709401709404,0.06585471006682475,0.052021276595744625,0.029868284851800066,0.008230881433632101,0.03215694205683078,0.02190761599669312,480.42999999999995,9.379605535552376,468.0,494.45,0.029182190953937148,29371.6,16934.504090763632,0.6644919636511879,-3.0076853206728855,472.79499999999996,10.40796836813865,460.9,494.45,0.04580209181569184,26479.5,12303.115651009839,1.4048604557402438,0.972245341827407,471.1575000000001,7.93392573926212,460.9,494.45,0.04943675947002846,32255.1,16176.759137730653,1.3382072908318159,2.252045360138708,473.577,9.381001262536897,460.9,506.9,0.044075197908682195,39023.34,21769.33832074029,0.40385560269955756,3.527874939999779,2.2602895659359774,-0.7073113825542949,2.967600948490272,78.66354044548649,487.0253514785243,455.28964852147584,1.2339525464907544,0.0673568879982776,0.0,-1.0,0.0,0.0,4,3,1,0,0,0,2026,1.021907615996693,1.0011123470522802,0.9689554049954495,1.0,479.9,39108.0,479.9,39108.0,479.9,39108.0,468.0,29534.0,0.03144908484174337,0.030964692002371747,1
2026-03-09,489.4,509.0,489.4,509.0,509.0,30.0,0.029426635655779076,0.06063763284017498,0.06063763284017498,0.08760683760683752,0.1043610327619875,0.08760683760683752,0.02900198283452285,-0.010213368389119246,0.038506876227897884,0.04004903964037602,488.62999999999994,13.013915629146414,479.9,509.0,0.04168798477375524,23470.8,21412.120567568498,-0.5492786107612234,-3.2598384268940044,477.605,14.578836449415624,462.9,509.0,0.06573423645062348,24428.4,14849.392237466205,0.9457416926936784,-1.149216576243976,473.2075000000001,11.548596121301685,460.9,509.0,0.07563806575339549,30859.5,17700.674145655572,1.104820122856723,0.8028760315767381,473.727,9.883119033512441,460.9,509.0,0.0744584961380712,37696.32,22087.62251730442,0.6196507649392635,2.8917498660296657,4.749358136849253,0.3840225213264149,4.365335615522838,88.90942698706101,496.30469224260344,450.11030775739675,1.274823615443174,0.0976197217609752,3.4339872044851463,inf,0.0009721479609196519,0.05893909626719057,0,3,1,0,0,0,2026,1.040049039640376,1.0,0.9614931237721022,1.0,494.45,0.0,479.9,39108.0,479.9,39108.0,468.0,29534.0,-0.02377210216110024,-0.024059217942247916,0
2026-03-10,519.1,525.0,492.0,500.1,500.1,154492.0,-0.01748526522593319,0.011426837900697873,0.042092102521358754,0.042092102521358754,0.08036292935839295,0.0669938126733518,-0.01763993812566472,0.01984282907662087,0.0659868026394721,-0.03660181082643036,492.66999999999996,12.759192764533726,479.9,509.0,0.015081088761239814,46547.6,63429.596725819494,0.027636143679936467,-2.062446894035103,481.325,15.144805673413302,466.0,509.0,0.039006908014335595,38210.3,43386.53937199518,0.28435351285232513,-0.6155637182670246,474.7775,12.952590423877213,460.9,509.0,0.05333550979142876,36777.35,32855.111452488054,0.8350538484866501,0.5085960557690711,473.699,9.804499643487544,460.9,509.0,0.0557337043143431,39458.54,27318.394561107012,0.516271324655066,2.4201991336284476,5.935387836147754,1.494295584290683,4.4410922518570715,76.34920634920638,500.6826808477544,448.87231915224555,0.9887535846366252,0.10912556238555712,11.947904066850159,5148.733333333334,4.200737682296305,308.9222155568886,1,3,1,0,0,0,2026,0.9633981891735697,1.0497900419916015,0.9838032393521295,1.0,509.0,30.0,494.45,0.0,479.9,39108.0,479.9,39108.0,-0.005998800239952009,-0.0060168653242311096,0
2026-03-11,510.0,518.0,495.0,503.0,503.0,117364.0,0.005798840231953539,-0.011787819253438081,0.017291940539994055,0.04813502813086057,0.07939914163090123,0.07044051925941686,0.005782091674881127,0.019796040791841586,0.04572564612326044,-0.013725490196078431,497.28999999999996,11.046515287750989,479.9,509.0,0.011482233706690437,62198.8,70406.08907757973,-0.2294236503363742,-1.5289216170903046,485.025,15.500309136590534,468.0,509.0,0.0370599453636411,47781.2,49460.12443889552,0.30529142397854164,-0.6138395980295372,476.4325,14.337219460083304,460.9,509.0,0.05576340824775805,41287.2,37349.54590945183,0.7914442239386659,0.4441508222848052,473.621,9.547112449127763,460.9,509.0,0.0620306109737534,39115.56,26184.77044371783,0.5428460593658935,2.5715495134016324,7.028312667949763,2.6010990010224995,4.427213666927264,77.3899848254932,505.1069389201666,447.7580610798334,0.9632610262046869,0.12037146466778235,11.673044015862988,-0.2403231235274318,2.842624348466353,233.32803180914513,2,3,1,0,0,0,2026,0.9862745098039216,1.0298210735586482,0.9840954274353877,1.0,500.1,154492.0,509.0,30.0,494.45,0.0,479.9,39108.0,-0.011729622266401545,-0.011798956999112202,0
