,open,high,low,close,adj_close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,log_return_1d,overnight_gap,intraday_range,close_open_return,ma_5,std_5,min_5,max_5,price_rel_ma_5,vol_ma_5,vol_std_5,return_skew_5,return_kurt_5,ma_10,std_10,min_10,max_10,price_rel_ma_10,vol_ma_10,vol_std_10,return_skew_10,return_kurt_10,ma_20,std_20,min_20,max_20,price_rel_ma_20,vol_ma_20,vol_std_20,return_skew_20,return_kurt_20,ma_50,std_50,min_50,max_50,price_rel_ma_50,vol_ma_50,vol_std_50,return_skew_50,return_kurt_50,macd,macd_signal,macd_diff,rsi_14,bb_upper,bb_lower,bb_pct,bb_width,log_volume,vol_change_1d,vol_surge_20,vol_price_ratio,day_of_week,month,quarter,is_month_end,is_month_start,is_quarter_end,nepali_fiscal_year,close_open_ratio,high_close_ratio,low_close_ratio,adj_factor,close_lag_1,vol_lag_1,close_lag_2,vol_lag_2,close_lag_3,vol_lag_3,close_lag_5,vol_lag_5,target_return_5d,target_log_return_5d,target_direction_5d
2018-04-24,184.0,187.0,184.0,185.0,113.51,169.0,-0.003948753948753825,-0.015695456122094886,-0.015695456122094886,0.014206576125804116,0.012126616139099378,0.002030367231638408,-0.0039565708624593994,-0.016042780748663103,0.016216216216216217,0.005434782608695652,189.0,3.741657386773871,185.0,193.0,-0.021164021164021163,497.8,409.30941841107614,0.1843462821428414,-1.5802890198314756,181.8,8.323994767436284,171.0,193.0,0.017601760176017445,638.1,644.7191378163426,0.5429363462442923,-1.0199059718628642,184.15,7.464124723968896,171.0,194.0,0.0046158023350528765,552.35,578.134320124019,-0.08839730747398966,0.3361315914977289,183.59,7.540157796226614,165.0,196.0,0.007680156871289201,616.82,655.3362336874671,-0.15963742266930395,0.6617917834232984,0.6939887868860808,-0.24972635997615936,0.9437151468622401,53.33333333333333,199.0782494479378,169.22175055206222,0.5284695135542974,0.16213140861186845,5.135798437050262,-0.5552631578947369,0.30596542047614733,0.9135135135135135,1,4,2,0,0,0,2018,1.0054347826086956,1.0108108108108107,0.9945945945945946,0.6135675675675676,187.0,380.0,193.0,930.0,193.0,930.0,178.0,234.0,-0.051351351351351354,-0.05271678217240435,0
2018-04-25,185.0,185.0,180.0,181.0,112.6,428.0,-0.008016914809268028,-0.01193401193401189,-0.02358654179673947,-0.01193401193401189,0.012225818051060822,-0.019761469487246552,-0.008049223061658136,0.0,0.027624309392265192,-0.021621621621621623,187.8,5.215361924162071,181.0,193.0,-0.03620873269435576,567.4,345.04753295743666,1.0336829687618578,1.0986070346653847,182.4,7.9888811620678135,171.0,193.0,-0.007675438596491224,678.9,613.4069611603552,0.544204937496521,-1.0166069366511958,183.65,7.314549308000791,171.0,194.0,-0.01442962156275529,509.75,552.5176705914373,0.06299539188307192,0.6819262341591854,183.47,7.532521327628666,165.0,196.0,-0.01346269144819312,624.58,650.6469963640438,-0.15182796222421263,0.6137427191348496,0.36535094250140787,-0.1267108994806459,0.49206184198205377,48.97959183673469,198.2790986160016,169.02090138399842,0.4094270922098582,0.1593149862891542,6.061456918928017,1.532544378698225,0.8396272682687592,2.3646408839779007,2,4,2,0,0,0,2018,0.9783783783783784,1.022099447513812,0.994475138121547,0.6220994475138121,185.0,169.0,187.0,380.0,193.0,930.0,187.0,80.0,-0.055248618784530384,-0.05683347476316587,0
2018-04-26,181.0,183.0,178.0,180.0,112.37,888.0,-0.002042628774422628,-0.010043168002819125,-0.0139522639522639,-0.02558099202219899,0.018489984591679498,-0.027520553872782294,-0.0020447177857789017,0.0,0.027777777777777776,-0.0055248618784530384,185.2,5.215361924162071,180.0,193.0,-0.028077753779697567,559.0,334.35908840648153,-0.5744545888035641,-1.053015007613027,183.3,7.008724721491419,171.0,193.0,-0.018003273322422353,597.5,507.4054372765028,0.5058608922647856,-0.7866401882401698,182.95,6.9318107302658145,171.0,194.0,-0.01612462421426608,513.15,554.7321093626123,0.1856539466657564,0.9506469470720604,183.15,7.326392045770125,165.0,196.0,-0.017199017199017175,626.94,651.3987903593571,-0.21713467004108153,0.839351403681201,0.02393552661598619,-0.09658161426131948,0.12051714087730567,47.99999999999999,196.8136214605316,169.08637853946837,0.3936064430063115,0.15155639749146346,6.790097235513905,1.074766355140187,1.7304881613563285,4.933333333333334,3,4,2,0,0,0,2018,0.994475138121547,1.0166666666666666,0.9888888888888889,0.6242777777777778,181.0,428.0,185.0,169.0,187.0,380.0,193.0,930.0,-0.07222222222222222,-0.07496303847345523,0
2018-04-27,181.0,183.0,178.0,180.0,112.37,888.0,0.0,-0.002042628774422628,-0.010043168002819125,-0.02558099202219899,0.018489984591679498,-0.027520553872782294,0.0,0.005555555555555556,0.027777777777777776,-0.0055248618784530384,182.6,3.2093613071761595,180.0,187.0,-0.014238773274917849,550.6,323.0445789670728,-0.5744545888035631,-1.0530150076130127,184.2,5.711586664110767,178.0,193.0,-0.02280130293159599,516.1,352.03423129005665,0.5058608922647856,-0.7866401882401698,182.25,6.447153594720177,171.0,194.0,-0.012345679012345734,516.55,556.9158941508971,0.1856539466657564,0.9506469470720604,182.83,7.099590387735763,165.0,196.0,-0.015478860143302575,629.3,652.1410029702956,-0.21713467004108164,0.839351403681201,-0.24382795336967433,-0.12603088208299046,-0.11779707128668387,45.833333333333336,195.14430718944035,169.35569281055965,0.41275219494372634,0.14150131346436604,6.790097235513905,0.0,1.719097860807279,4.933333333333334,4,4,2,0,0,0,2018,0.994475138121547,1.0166666666666666,0.9888888888888889,0.6242777777777778,180.0,888.0,181.0,428.0,185.0,169.0,193.0,930.0,-0.07222222222222222,-0.07496303847345523,0
2018-04-30,181.0,183.0,178.0,180.0,112.37,888.0,0.0,0.0,-0.002042628774422628,-0.0139522639522639,0.004020729092208741,-0.027520553872782294,0.0,0.005555555555555556,0.027777777777777776,-0.0055248618784530384,181.2,2.167948338867754,180.0,185.0,-0.0066225165562913135,652.2,335.6161497902228,-1.1043355633667156,0.6387468895558376,184.4,5.501514942821937,178.0,193.0,-0.02386117136659438,581.5,354.54360333624396,0.9231689229004412,0.9473086093692962,181.55,5.835237784377761,171.0,193.0,-0.00853759294960077,554.65,554.8524958088066,0.1856539466657564,0.9506469470720604,182.51,6.850063309714706,165.0,194.0,-0.013752671086515789,631.66,652.8736668743504,-0.21713467004108164,0.839351403681201,-0.4508354895023672,-0.19099180356686582,-0.25984368593550133,51.16279069767442,193.22047556875555,169.87952443124448,0.4335931089153853,0.12856486443134713,6.790097235513905,0.0,1.6010096457225278,4.933333333333334,0,4,2,1,0,0,2018,0.994475138121547,1.0166666666666666,0.9888888888888889,0.6242777777777778,180.0,888.0,180.0,888.0,181.0,428.0,187.0,380.0,-0.05555555555555555,-0.05715841383994864,0
2018-05-01,173.5,178.0,172.0,175.5,111.35,0.0,-0.00907715582450841,-0.00907715582450841,-0.00907715582450841,-0.019029160426394243,-0.005092923516797798,-0.015037593984962405,-0.009118604216434456,-0.03611111111111111,0.03418803418803419,0.011527377521613832,179.3,2.167948338867754,175.5,181.0,-0.021193530395984483,618.4,398.9746859137974,-0.49094192054142377,-2.993545122235524,184.15,5.869175599830676,175.5,193.0,-0.04697257670377408,558.1,386.3246907287287,0.9997296500478614,0.6302999571154128,181.175,5.976433983415614,171.0,193.0,-0.031323306195667255,491.15,541.1795377739828,0.9303524324897859,0.6356008118365231,182.16,6.74948221749214,165.0,194.0,-0.0365612648221344,629.46,654.849732256749,-0.2049306213707651,0.7555087749425362,-0.966857513657601,-0.34616494558501293,-0.6206925680725881,50.57471264367816,193.12786796683125,169.22213203316878,0.2626092743704722,0.13194831479874414,0.0,-1.0,0.0,0.0,1,5,2,0,1,0,2018,1.0115273775216138,1.0142450142450143,0.98005698005698,0.6344729344729344,180.0,888.0,180.0,888.0,180.0,888.0,185.0,169.0,-0.037037037037037035,-0.037740327982847086,0
2018-05-02,166.0,173.0,166.0,171.0,110.33,128.0,-0.009160305343511421,-0.018154311649016708,-0.018154311649016708,-0.020159857904085254,-0.031853281853281845,-0.0221572276876717,-0.009202518931161894,-0.05413105413105413,0.04093567251461988,0.030120481927710843,177.3,4.024922359499557,171.0,180.0,-0.035532994923857975,558.4,453.58659592189593,-0.47547843194100803,-3.18998375443282,182.55,7.064976212862229,171.0,193.0,-0.06327033689400174,562.9,379.97030585733216,1.0028068395725802,1.5031365608803406,180.625,6.388466169608391,171.0,193.0,-0.05328719723183395,496.05,537.2135197381692,0.942599773087494,0.48029993304911994,181.78,6.833411315312639,165.0,194.0,-0.05930245351523822,630.82,653.7125590012168,-0.19266623662397558,0.6735784210808938,-1.7191043130537764,-0.6207528190787658,-1.0983514939750108,50.0,193.40193233921678,167.84806766078322,0.12334464390730254,0.14147468334080868,4.859812404361672,inf,0.2580385041830461,0.7485380116959064,2,5,2,0,0,0,2018,1.0301204819277108,1.0116959064327486,0.9707602339181286,0.6452046783625731,175.5,0.0,180.0,888.0,180.0,888.0,181.0,428.0,-0.04678362573099415,-0.047913355695897504,0
2018-05-03,174.0,175.0,166.0,167.0,109.43,4059.0,-0.008157346143387922,-0.01724292770543323,-0.026163566788288684,-0.026163566788288684,-0.051075268817204145,-0.03013382965523348,-0.008190799341862965,0.017543859649122806,0.05389221556886228,-0.040229885057471264,174.7,5.696490147450399,167.0,180.0,-0.04407555809959929,1192.6,1655.1041659061864,0.5788959809863461,-3.295173011511688,179.95,7.558843238917099,167.0,193.0,-0.07196443456515689,875.8,1174.1798840041427,0.01309354979467252,-1.8181418795138313,179.875,7.063387811004915,167.0,193.0,-0.0715774843641418,695.5,951.4768852462436,1.022711766141864,0.4754701811416126,181.38,7.101710055644845,165.0,194.0,-0.0792810673723674,705.4,812.1963420006177,-0.18299868692026475,0.6216011571963325,-2.6079688503236866,-1.0181960253277502,-1.5897728249959364,45.833333333333336,194.00177562200983,165.74822437799017,0.044305071996030586,0.15707325222526566,8.308938252595778,30.7109375,5.8360891445003595,24.305389221556887,3,5,2,0,0,0,2018,0.9597701149425287,1.0479041916167664,0.9940119760479041,0.6552694610778443,171.0,128.0,175.5,0.0,180.0,888.0,180.0,888.0,0.0,0.0,0
2018-05-04,174.0,175.0,166.0,167.0,109.43,4059.0,0.0,-0.008157346143387922,-0.01724292770543323,-0.026163566788288684,-0.051075268817204145,-0.03013382965523348,0.0,0.041916167664670656,0.05389221556886228,-0.040229885057471264,172.1,5.639148871948624,167.0,180.0,-0.02963393375944212,1826.8,2065.786702445345,0.5788959809863461,-3.295173011511688,177.35,7.023966906991672,167.0,187.0,-0.05835917676910063,1188.7,1547.7239956357366,0.01309354979467252,-1.8181418795138313,179.125,7.60172245025816,167.0,193.0,-0.06769016050244248,894.95,1199.2790147681048,1.022711766141864,0.4754701811416126,180.98,7.338019529301248,165.0,194.0,-0.07724610454193825,779.98,938.4211771450421,-0.18299868692026475,0.6216011571963325,-3.274652247326344,-1.4694872697274692,-1.8051649775988747,36.58536585365854,194.32844490051633,163.92155509948367,0.10124168965192167,0.16975235059892624,8.308938252595778,0.0,4.53544890776021,24.305389221556887,4,5,2,0,0,0,2018,0.9597701149425287,1.0479041916167664,0.9940119760479041,0.6552694610778443,167.0,4059.0,171.0,128.0,175.5,0.0,180.0,888.0,0.0,0.0,0
2018-05-07,169.0,174.0,165.0,170.0,110.11,5010.0,0.006214018093758433,0.006214018093758433,-0.001994017946161497,-0.020112129571949855,-0.03378378378378377,-0.027983757062146952,0.006194790695147983,0.011976047904191617,0.052941176470588235,0.005917159763313609,170.1,3.507135583349955,167.0,175.5,-0.0005878894767783471,2651.2,2393.9057416698784,1.0266397897110195,-0.8609426454987741,175.65,6.463788019029783,167.0,185.0,-0.03216623968118415,1651.7,1925.377137659582,0.4414195221981091,-0.6077900883469043,178.425,7.771870668278259,167.0,193.0,-0.04721871934986699,1139.95,1494.624102540413,0.974872872916181,0.27889040606443405,180.8,7.496257569693168,165.0,194.0,-0.05973451327433632,877.18,1108.1781645970996,-0.23107004519128427,0.8547869791250603,-3.520348330478555,-1.8796594818776866,-1.6406888486008684,40.90909090909091,193.96874133655652,162.8812586634435,0.22899060086049886,0.17423277384398494,8.519390774959724,0.2342941611234295,4.394929602175534,29.470588235294116,0,5,2,0,0,0,2018,1.0059171597633136,1.0235294117647058,0.9705882352941176,0.6477058823529411,167.0,4059.0,167.0,4059.0,171.0,128.0,180.0,888.0,-0.029411764705882353,-0.02985296314968116,0
2018-05-08,173.0,173.0,165.0,169.0,109.88,4974.0,-0.002088820270638503,0.004112217856163669,0.004112217856163669,-0.013201616524472382,-0.03197956127213475,-0.02024074899687922,-0.0020910048984266972,0.01764705882352941,0.047337278106508875,-0.023121387283236993,168.8,1.7888543819996692,167.0,171.0,0.0011848341232227888,3646.0,2021.2336579425967,0.43651525791310153,-0.9266898409320158,174.05,5.8426116686378515,167.0,181.0,-0.029014650962367217,2132.2,2105.3943837464503,0.305473114659011,-0.7282040075791189,177.925,8.049640397343834,167.0,193.0,-0.05016158493747369,1385.15,1698.2469064488698,0.9693468321223417,0.41145040957559886,180.6,7.676494735797924,165.0,194.0,-0.06423034330011068,975.06,1244.1233026693528,-0.21584253040684304,0.8440345960338517,-3.752499411803143,-2.254227467862778,-1.498271943940365,25.000000000000014,194.02428079468768,161.82571920531234,0.22281370472943673,0.18096704560559418,8.512180649592693,-0.007185628742514938,3.5909468288633,29.431952662721894,1,5,2,0,0,0,2018,0.976878612716763,1.0236686390532543,0.9763313609467456,0.6501775147928994,170.0,5010.0,167.0,4059.0,167.0,4059.0,175.5,0.0,-0.023668639053254437,-0.023953241022492872,0
2018-05-09,170.0,170.0,163.0,163.0,108.52,1260.0,-0.012377138696760048,-0.014440105349196264,-0.00831581833135342,-0.016405329466147034,-0.03623445825932503,-0.024451636102121532,-0.012454373436342064,0.005917159763313609,0.04294478527607362,-0.041176470588235294,167.2,2.683281572999638,163.0,170.0,-0.02511961722488032,3872.4,1533.1282725199512,0.016122143832446655,-0.8301588344932705,172.25,6.223834116563296,163.0,180.0,-0.053701015965166854,2215.4,2046.1721009403514,0.02434692494282415,-0.7782099904078069,177.325,8.700083181709,163.0,193.0,-0.08078387142252919,1447.15,1668.1530371231402,0.8626459240082464,0.27333752187235616,180.28,8.06805239124766,163.0,194.0,-0.09585089860217444,999.26,1237.512891048091,-0.1699014637965594,0.6025687724651843,-4.370253114700745,-2.677432597230372,-1.692820517470373,8.333333333333329,194.725166363418,159.92483363658198,0.08836600464588744,0.19625170013723964,7.13966033596492,-0.7466827503015682,0.8706768475970009,7.730061349693251,2,5,2,0,0,0,2018,0.9588235294117647,1.0429447852760736,1.0,0.6657668711656441,169.0,4974.0,170.0,5010.0,167.0,4059.0,171.0,128.0,0.006134969325153374,0.006116227017436054,1
2018-05-10,164.0,169.0,164.0,167.0,109.43,3495.0,0.008385551050497764,-0.004095376774663206,-0.006175642539278825,0.0,-0.026163566788288684,-0.008157346143387922,0.008350587639620809,0.006134969325153374,0.029940119760479042,0.018292682926829267,167.2,2.683281572999638,163.0,170.0,-0.0011961722488037507,3759.6,1536.7108706585018,-0.853584863134709,0.4948974813457004,170.95,5.7660404283705855,163.0,180.0,-0.023106171395144703,2476.1,2024.2178983498752,0.17365889714311022,-1.056520203874155,177.125,8.896887391857494,163.0,193.0,-0.05716302046577271,1536.8,1729.617469116707,0.6256514951253078,-0.1806176092942919,180.04,8.282536336378334,163.0,194.0,-0.07242834925572095,1068.16,1278.7967297105383,-0.20131210700911134,0.48703427579958924,-4.485356407686567,-3.039017359321611,-1.4463390483649556,17.5,194.91877478371498,159.33122521628502,0.21549038573685642,0.20091771103700753,8.159374736775426,1.7738095238095237,2.274206142634045,20.92814371257485,3,5,2,0,0,0,2018,1.0182926829268293,1.0119760479041917,0.9820359281437125,0.6552694610778443,163.0,1260.0,169.0,4974.0,170.0,5010.0,167.0,4059.0,-0.011976047904191617,-0.01204833851617448,0
2018-05-11,164.0,169.0,164.0,167.0,109.43,3495.0,0.0,0.008385551050497764,-0.004095376774663206,0.0,-0.026163566788288684,-0.008157346143387922,0.0,-0.017964071856287425,0.029940119760479042,0.018292682926829267,167.2,2.683281572999638,163.0,170.0,-0.0011961722488037507,3646.8,1529.9244098974339,-0.853584863134709,0.4948974813457004,169.65,4.899262983057277,163.0,180.0,-0.015620394930739745,2736.8,1963.9408680847087,0.17365889714311022,-1.056520203874155,176.925,9.08479788612901,163.0,193.0,-0.05609721633460507,1626.45,1784.236073446973,0.6256514951253078,-0.1806176092942919,179.8,8.484680071666203,163.0,194.0,-0.07119021134593995,1137.06,1315.1105705046482,-0.2013121070091113,0.48703427579958763,-4.524421877602151,-3.3360982629777194,-1.1883236146244318,20.588235294117652,195.09459577225803,158.755404227742,0.22687889911249837,0.20539319793424354,8.159374736775426,0.0,2.148851793784008,20.92814371257485,4,5,2,0,0,0,2018,1.0182926829268293,1.0119760479041917,0.9820359281437125,0.6552694610778443,167.0,3495.0,163.0,1260.0,169.0,4974.0,167.0,4059.0,-0.011976047904191617,-0.01204833851617448,0
2018-05-14,165.0,167.0,165.0,165.0,108.97,580.0,-0.004203600475189639,-0.004203600475189639,0.004146701068927339,-0.01035328308055583,-0.030257186081694476,-0.02635811293781276,-0.004212460441556914,-0.011976047904191617,0.012121212121212121,0.0,166.2,2.2803508501981438,163.0,169.0,-0.0072202166064980755,2760.8,1801.710492837296,0.01826595823257758,1.24360183024665,168.15,3.4645025295344016,163.0,175.5,-0.01873327386262269,2706.0,1998.2718088944277,0.39795404415151253,-0.8529281343680495,176.275,9.461104586687325,163.0,193.0,-0.06396255850234012,1643.75,1771.6573232576977,0.8135231557888649,0.6668688015118849,179.59,8.719957170845902,163.0,194.0,-0.0812406035970823,1148.66,1307.4118163574246,-0.21685158309427077,0.5444407750688747,-4.66301252351775,-3.6014811150857255,-1.0615314084320246,20.588235294117652,195.19720917337466,157.35279082662535,0.20206967123413364,0.21468965166217163,6.364750756851911,-0.8340486409155937,0.35285171102661594,3.515151515151515,0,5,2,0,0,0,2018,1.0,1.0121212121212122,1.0,0.6604242424242425,167.0,3495.0,167.0,3495.0,163.0,1260.0,170.0,5010.0,-0.01818181818181818,-0.01834913866819654,0
2018-05-15,165.0,165.0,165.0,165.0,108.97,20.0,0.0,-0.004203600475189639,-0.004203600475189639,-0.008281761922096842,-0.021374045801526687,-0.02635811293781276,0.0,0.0,0.0,0.0,165.4,1.6733200530679682,163.0,167.0,-0.00241837968561065,1770.0,1634.7744492742765,-0.25031301689575236,1.0477416272625568,167.1,2.4244128726656196,163.0,171.0,-0.012567324955116699,2708.0,1995.2702963647662,0.052016791839022296,-0.6080632688559332,175.625,9.777626178395614,163.0,193.0,-0.06049822064056942,1633.05,1781.2400020033351,0.8135231557888649,0.6668688015118849,179.45,8.898664196943177,163.0,194.0,-0.08052382279186399,1148.06,1307.9330852571181,-0.26218258316873555,0.6446924455360465,-4.7184551945510975,-3.8248759309788,-0.8935792635722977,23.33333333333333,195.18025235679124,156.06974764320876,0.22833385613890841,0.22269326527306754,3.044522437723423,-0.9655172413793104,0.012247022442668627,0.12121212121212122,1,5,2,0,0,0,2018,1.0,1.0,1.0,0.6604242424242425,165.0,580.0,167.0,3495.0,167.0,3495.0,169.0,4974.0,-0.030303030303030304,-0.03077165866675366,0
2018-05-16,162.0,166.0,162.0,164.0,108.74,70.0,-0.0021106726622006633,-0.0021106726622006633,-0.006305400712784515,0.0020272760781423482,-0.014411311519985537,-0.045805545805545744,-0.0021129032710202047,-0.01818181818181818,0.024390243902439025,0.012345679012345678,165.6,1.3416407864996431,164.0,167.0,-0.009661835748792202,1532.0,1805.3136846542805,1.4833229804573678,2.7922852993983818,166.4,2.170509412667389,163.0,170.0,-0.014423076923076983,2702.2,2003.669955079647,-0.15940667656983096,0.27586085007349126,174.475,9.721753956989351,163.0,193.0,-0.06003725462100584,1632.55,1781.7002369115085,0.414096351414936,0.07658099055745157,179.19,9.157850429547237,163.0,194.0,-0.08477035548858747,1115.26,1314.102499807378,-0.22283676285467877,0.7935432345472186,-4.787893695280388,-4.017479483839118,-0.7704142114412704,23.33333333333333,193.9185079139787,155.0314920860213,0.230629883086346,0.2228801594953855,4.2626798770413155,2.5,0.04287770665523261,0.4268292682926829,2,5,2,0,0,0,2018,1.0123456790123457,1.0121951219512195,0.9878048780487805,0.6630487804878048,165.0,20.0,165.0,580.0,167.0,3495.0,163.0,1260.0,-0.042682926829268296,-0.04362062247589041,0
