Date,open,high,low,close,adj_close,volume,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,log_return_1d,overnight_gap,intraday_range,close_open_return,ma_5,std_5,min_5,max_5,price_rel_ma_5,vol_ma_5,vol_std_5,return_skew_5,return_kurt_5,ma_10,std_10,min_10,max_10,price_rel_ma_10,vol_ma_10,vol_std_10,return_skew_10,return_kurt_10,ma_20,std_20,min_20,max_20,price_rel_ma_20,vol_ma_20,vol_std_20,return_skew_20,return_kurt_20,ma_50,std_50,min_50,max_50,price_rel_ma_50,vol_ma_50,vol_std_50,return_skew_50,return_kurt_50,macd,macd_signal,macd_diff,rsi_14,bb_upper,bb_lower,bb_pct,bb_width,log_volume,vol_change_1d,vol_surge_20,vol_price_ratio,day_of_week,month,quarter,is_month_end,is_month_start,is_quarter_end,nepali_fiscal_year,close_open_ratio,high_close_ratio,low_close_ratio,adj_factor,close_lag_1,vol_lag_1,close_lag_2,vol_lag_2,close_lag_3,vol_lag_3,close_lag_5,vol_lag_5,target_return_5d,target_log_return_5d,target_direction_5d,Company,Year,target_return_60d,target_log_return_60d,target_direction_60d,Energy Generation (GWh),generation_gwh_lag_1y,generation_gwh_lag_2y,generation_gwh_yoy_change,generation_gwh_yoy_pct_change,generation_gwh_rolling_3y_mean,generation_gwh_rolling_3y_std,generation_gwh_expanding_mean,generation_gwh_vs_company_mean,generation_gwh_company_zscore,generation_cumulative_gwh,generation_per_mm_rainfall,generation_to_rainfall_index,Annual Rainfall (mm),rainfall_mm_lag_1y,rainfall_mm_lag_2y,rainfall_mm_yoy_change,rainfall_mm_yoy_pct_change,rainfall_mm_rolling_3y_mean,rainfall_mm_rolling_3y_std,rainfall_mm_expanding_mean,rainfall_mm_vs_company_mean,rainfall_mm_company_zscore,rainfall_cumulative_mm,rainfall_to_generation_index,monsoon_season,dry_season,month_of_year_sin,month_of_year_cos,generation_per_trading_day,rainfall_year_progress,hydro_lag_imputed
2018-01-01,189.0,194.0,189.0,194.0,115.55,150.0,-0.0096846074734316,-0.0096846074734316,-0.0096846074734316,-0.0058504688978749,-0.0154226312201772,-0.011632879993157,-0.009731808279131,-0.050251256281407,0.0257731958762886,0.0264550264550264,198.6,2.880972058177549,194.0,202.0,-0.0231621349446122,527.2,515.4582427316625,0.5844136966564634,0.5004121477933007,198.5,2.321398046084509,194.0,202.0,-0.0226700251889169,352.6,392.1904865977229,0.4831815649755614,0.814001701284876,200.45,3.136793535510889,194.0,209.0,-0.032177600399102,313.4,369.2468009340079,0.339616843991565,1.1312236488029914,203.38,6.775977977470878,194.0,232.0,-0.0461205624938538,416.68,556.3270745501723,-0.0514861112242733,1.6377591816882064,-1.674239814733994,-1.3511485495064306,-0.3230912652275635,35.71428571428572,206.72358707102177,194.1764129289782,-0.0140599729453883,0.0625950318884687,5.017279836814924,-0.8621323529411764,0.4786215698787492,0.7731958762886598,0,1,1,0,1,0,2018,1.0264550264550265,1.0,0.9742268041237112,0.5956185567010309,199.0,1088.0,199.0,1088.0,199.0,240.0,197.0,170.0,0.0,0.0,0,BARUN,2018,-0.03608247422680412,-0.03674954220874149,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.0027397260273972603,0
2018-01-02,197.0,197.0,194.0,195.0,115.78,120.0,0.0019904803115535,-0.0077134041823792,-0.0077134041823792,-0.0134628493524199,-0.0096655547001966,-0.0116100392692504,0.0019885019304689,0.0154639175257731,0.0153846153846153,-0.0101522842639593,197.2,2.4899799195977,194.0,199.0,-0.011156186612576,537.2,504.74468793639966,-0.8271422867267257,-1.1891386423150732,198.0,2.494438257743937,194.0,202.0,-0.0151515151515151,336.6,398.6912478486228,0.1253249519387563,0.4898724025603097,200.15,3.3603727863691795,194.0,209.0,-0.0257307019735199,315.4,368.0223677412741,0.3390482052641377,1.129624193551248,202.64,5.483779420695574,194.0,218.0,-0.037702329253849,409.18,557.7755268630463,-0.4967092157872212,1.526422123152016,-1.8607466655141425,-1.453068172707973,-0.4076784928061692,30.769230769230774,206.8707455727384,193.42925442726164,0.1168579851549387,0.06715708791145,4.795790545596741,-0.1999999999999999,0.3804692454026633,0.6153846153846154,1,1,1,0,0,0,2018,0.9898477157360406,1.0102564102564102,0.9948717948717948,0.5937435897435898,194.0,150.0,199.0,1088.0,199.0,1088.0,202.0,70.0,0.0,0.0,0,BARUN,2018,-0.05641025641025641,-0.058063800954761206,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.005479452054794521,0
2018-01-03,192.0,198.0,192.0,198.0,116.46,280.0,0.0058732078079115,0.0078753786239722,-0.0018854988001372,-0.0018854988001372,-0.0058050196346253,-0.0058050196346253,0.0058560277581153,-0.0153846153846153,0.0303030303030303,0.03125,197.0,2.345207879911664,194.0,199.0,0.0050761421319796,545.2,499.142464633108,-1.233995302540723,2.519238555089816,197.7,2.263232692786048,194.0,202.0,0.0015174506828528,354.6,390.80776746514647,0.0523614114638461,-0.2598711062689628,200.0,3.387282717863853,194.0,209.0,-0.01,319.9,366.95703175970567,0.2218736869077789,0.7048557406136599,202.24,5.053024957848563,194.0,218.0,-0.0209651898734177,368.94,487.293165332322,0.0340210687784429,0.2525971107724727,-1.7463489370312004,-1.5117243255726187,-0.2346246114585817,43.99999999999999,206.7745654357277,193.2254345642723,0.3523890558756434,0.067745654357277,5.638354669333745,1.3333333333333337,0.8752735229759301,1.414141414141414,2,1,1,0,0,0,2018,1.03125,1.0,0.9696969696969696,0.5881818181818181,195.0,120.0,194.0,150.0,199.0,1088.0,199.0,240.0,-0.0353535353535353,-0.0359936026479053,0,BARUN,2018,-0.03535353535353535,-0.03599360264790537,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.00821917808219178,0
2018-01-04,198.0,198.0,193.0,195.0,115.78,729.0,-0.0058389146488063,0.0,0.0019904803115535,-0.0077134041823792,-0.003871633829476,-0.0116100392692504,-0.0058560277581152,0.0,0.0256410256410256,-0.0151515151515151,196.2,2.167948338867824,194.0,199.0,-0.0061162079510702,473.4,421.2918228496888,-0.2996895572652876,-1.364798280917319,197.5,2.415229457589074,194.0,202.0,-0.0126582278481012,410.5,401.30710047153406,0.1026227547287362,0.0203834375748057,199.7,3.55557383039236,194.0,209.0,-0.0235353029544316,346.85,376.5811962491223,0.3224775075766369,0.5135392311315068,201.78,4.617137553054321,194.0,218.0,-0.0336009515313707,337.68,404.5128307039019,0.0781638457202639,0.189840717709001,-1.8761359140086145,-1.584606643259818,-0.2915292707487962,39.285714285714285,206.8111476607847,192.5888523392153,0.169532948533842,0.0712183040639431,6.593044534142437,1.6035714285714286,2.101773100764019,3.7384615384615385,3,1,1,0,0,0,2018,0.9848484848484848,1.015384615384615,0.9897435897435898,0.5937435897435898,198.0,280.0,195.0,120.0,194.0,150.0,199.0,1088.0,-0.0205128205128205,-0.0207261305171169,0,BARUN,2018,-0.005128205128205128,-0.005141399500418652,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.010958904109589041,0
2018-01-05,198.0,198.0,193.0,195.0,115.78,729.0,0.0,-0.0058389146488063,0.0,-0.0077134041823792,-0.003871633829476,-0.0116100392692504,0.0,0.0153846153846153,0.0256410256410256,-0.0151515151515151,195.4,1.5165750888102272,194.0,198.0,-0.0020470829068577,401.6,304.8643960845766,-0.2996895572652876,-1.364798280917319,197.3,2.5407785332506934,194.0,202.0,-0.0116573745565129,466.4,403.0137025516945,0.1026227547287362,0.0203834375748057,199.4,3.6906710273055134,194.0,209.0,-0.0220661985957874,373.8,383.9795224803133,0.3224775075766369,0.5135392311315068,201.32,4.083016092095956,194.0,211.0,-0.0313928074706933,306.42,296.3315221511376,0.0781638457202639,0.189840717709001,-1.9564404012244552,-1.658973394852746,-0.2974670063717093,37.037037037037045,206.78134205461103,192.01865794538895,0.2019512192060396,0.0740355271274927,6.593044534142437,0.0,1.9502407704654896,3.7384615384615385,4,1,1,0,0,0,2018,0.9848484848484848,1.015384615384615,0.9897435897435898,0.5937435897435898,195.0,729.0,198.0,280.0,195.0,120.0,199.0,1088.0,-0.0205128205128205,-0.0207261305171169,0,BARUN,2018,-0.005128205128205128,-0.005141399500418652,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.0136986301369863,0
2018-01-08,190.0,197.0,190.0,194.0,115.55,410.0,-0.001986526170323,-0.001986526170323,-0.0078138416623733,0.0,-0.0058504688978749,-0.028583438419504,-0.0019885019304688,-0.0256410256410256,0.0360824742268041,0.0210526315789473,195.4,1.5165750888102272,194.0,198.0,-0.007164790174002,453.6,271.57742910634806,5.9677691077891815e-15,0.1460886394478867,197.0,2.748737083648872,194.0,202.0,-0.0152284263959391,490.4,390.3486191142806,0.2287723125652411,-0.001925519848472,198.65,3.11659395734365,194.0,205.0,-0.0234080040271835,358.8,375.93008868531166,-0.2223637179253581,-0.0162211834236865,200.98,3.966646658632099,194.0,209.0,-0.0347298238630708,292.98,274.90179990650984,0.1188164742445757,0.3869548176592282,-2.076833484926624,-1.742545412867522,-0.3342880720591019,38.46153846153846,204.8831879146873,192.4168120853127,0.1269966457257628,0.0627554786276094,6.018593214496234,-0.4375857338820301,1.1426978818283169,2.11340206185567,0,1,1,0,0,0,2018,1.0210526315789474,1.0154639175257731,0.979381443298969,0.5956185567010309,195.0,729.0,195.0,729.0,198.0,280.0,194.0,150.0,-0.0231958762886597,-0.0234691345408471,0,BARUN,2018,0.0,0.0,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.021917808219178082,0
2018-01-09,195.0,195.0,195.0,195.0,115.78,30.0,0.0019904803115535,0.0,0.0,0.0,-0.0134628493524199,-0.0134628493524199,0.0019885019304689,0.0051546391752577,0.0,0.0,195.4,1.5165750888102272,194.0,198.0,-0.0020470829068577,435.6,300.6431439431366,5.9677691077891815e-15,0.1460886394478855,196.3,2.1628170928782406,194.0,199.0,-0.0066225165562914,486.4,395.3086557783861,-0.4423742253275411,-0.1072509343340658,198.3,3.113637236789109,194.0,205.0,-0.0166414523449319,353.8,379.7786890171405,-0.0088102938599801,-0.1596057775937222,200.74,3.9579937197860633,194.0,209.0,-0.0285942014546179,288.72,277.3317500608951,0.0576111182102361,0.4925476217870803,-2.0677188526713337,-1.8075801008282844,-0.2601387518430493,38.46153846153846,204.52727447357825,192.0727255264218,0.235036570653692,0.0628066008429471,3.4339872044851463,-0.926829268292683,0.0847936687394008,0.1538461538461538,1,1,1,0,0,0,2018,1.0,1.0,1.0,0.5937435897435898,194.0,410.0,195.0,729.0,195.0,729.0,195.0,120.0,-0.0358974358974358,-0.0365575957337975,0,BARUN,2018,-0.06153846153846154,-0.06351340572232586,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.024657534246575342,0
2018-01-10,196.0,196.0,191.0,191.0,114.87,50.0,-0.0078597339782345,-0.0058848983124187,-0.0078597339782345,-0.0136527563111796,-0.0155125128556736,-0.0268553032870213,-0.0078907844935457,0.0051282051282051,0.0261780104712041,-0.0255102040816326,194.0,1.732050807568806,191.0,195.0,-0.0154639175257731,389.6,344.761221717312,-0.2346245367118669,-1.911029679221128,195.5,2.5055493962888584,191.0,199.0,-0.0230179028132991,467.4,412.65298846472695,-0.4439942749296138,-0.5350745718523611,197.6,3.10178217026826,191.0,202.0,-0.0334008097165992,299.7,337.8389681801842,0.1457019842029968,-0.116562043200371,200.42,4.08626369934198,191.0,209.0,-0.0470012972757208,287.52,278.24913517294505,0.0999840026853866,0.353875372037093,-2.3561023305035462,-1.9172845467633368,-0.4388177837402094,38.46153846153846,203.80356434053647,191.39643565946344,-0.031952248554351,0.0627891127584669,3.9318256327243257,0.6666666666666667,0.1668335001668335,0.2617801047120419,2,1,1,0,0,0,2018,0.9744897959183674,1.0261780104712042,1.0,0.601413612565445,195.0,30.0,194.0,410.0,195.0,729.0,198.0,280.0,-0.0052356020942408,-0.0052493558861436,0,BARUN,2018,-0.04712041884816754,-0.048266740969834514,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.0273972602739726,0
2018-01-11,196.0,196.0,191.0,191.0,114.87,50.0,0.0,-0.0078597339782345,-0.0058848983124187,-0.0078597339782345,-0.0155125128556736,-0.0193785214273518,0.0,0.0261780104712041,0.0261780104712041,-0.0255102040816326,193.2,2.0493901531918577,191.0,195.0,-0.0113871635610764,253.8,309.58391431082737,-1.508031802205391,2.578897968185148,194.7,2.5407785332488992,191.0,199.0,-0.0190035952747816,363.6,367.2535303513589,-0.4439942749296138,-0.5350745718523611,197.1,3.3229663349744447,191.0,202.0,-0.0309487569761541,301.7,336.1478528079085,0.0351123276452176,0.2742561114288844,200.12,4.216778923532503,191.0,209.0,-0.0455726564061563,278.36,278.3814561030294,0.081946042730599,0.3562449558569103,-2.5551936327310045,-2.0448663639568707,-0.5103272687741338,38.46153846153846,203.74593266994887,190.45406733005112,0.0410726904003589,0.0674371656006989,3.9318256327243257,0.0,0.1657275439177991,0.2617801047120419,3,1,1,0,0,0,2018,0.9744897959183674,1.0261780104712042,1.0,0.601413612565445,191.0,50.0,195.0,30.0,194.0,410.0,195.0,729.0,-0.0052356020942408,-0.0052493558861436,0,BARUN,2018,-0.04712041884816754,-0.048266740969834514,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.030136986301369864,0
2018-01-12,196.0,196.0,191.0,191.0,114.87,50.0,0.0,0.0,-0.0078597339782345,-0.0078597339782345,-0.0155125128556736,-0.0193785214273518,0.0,0.0261780104712041,0.0261780104712041,-0.0255102040816326,192.4,1.9493588689617265,191.0,195.0,-0.0072765072765073,118.0,163.46253393366263,-1.508031802205391,2.578897968185148,193.9,2.2827858223169284,191.0,198.0,-0.0149561629706034,259.8,274.8174343490653,-0.4439942749296138,-0.5350745718523611,196.6,3.4549735318058854,191.0,202.0,-0.0284842319430315,303.7,334.43559682104944,0.0351123276452176,0.2742561114288844,199.82,4.322178211266642,191.0,209.0,-0.0441397257531778,269.2,278.2061341186182,0.081946042730599,0.3562449558569103,-2.6820578309692564,-2.172304657359348,-0.5097531736099086,38.46153846153846,203.50994706361175,189.6900529363882,0.0947870549189914,0.0702944767407098,3.9318256327243257,0.0,0.1646361540994402,0.2617801047120419,4,1,1,0,0,0,2018,0.9744897959183674,1.0261780104712042,1.0,0.601413612565445,191.0,50.0,191.0,50.0,195.0,30.0,195.0,729.0,-0.0052356020942408,-0.0052493558861436,0,BARUN,2018,-0.04712041884816754,-0.048266740969834514,0.0,20.0,,,,,20.0,,20.0,-0.25,-0.2294157338705617,20.0,0.0192548377779917,1.3332024773375968,1038.7,,,,,1038.7,,1038.7,-383.6375000000001,-2.3393727627495986,1038.7,0.7302767451466337,0,1,0.49999999999999994,0.8660254037844387,0.07662835249042145,0.03287671232876712,0
