Company,Fiscal Year,Quarter,Period,"Advances, Payments, Loans and Deposits",Application of Funds,Cash at Hand,Deferred Liabilities,Inventory,Investments,Long Term Liabilities,Net Fixed Assets,Paid up Capital,Receivables,Reserves,Share Premium,Short Term Liabilities,Total Current Assets,Total Short Term Liabilities,Total Sources of Funds,Administrative Expenses,Bonuses,Cost of Production,Depreciation,Forex Gain,Gross Profit,Income from Dividend,Income from Other Sources,Income from Sale of Energy,Net Interest Income,Net Profit,Operating Profit,Profit Before Taxes,Taxes,Book Value per Share,Dividend Per Share (Rs.),EPS (Anualized),Gross Profit (Rs. 000),Market Value Per Share,Net Income (Rs. 000),Reported PE (Annualized),Return on Asset (TTM) %,Return on Equity (TTM) %,Total Revenue (Rs. 000),Current Ratio,Equity,Debt to Equity,Asset Intensity,Investment Ratio,Gross Margin,Net Margin,Operating Margin,Effective Tax Rate,OpEx Ratio,Depreciation Rate,ROA_manual,ROE_manual,QoQ_Income_from_Sale_of_Energy,QoQ_Net_Profit,QoQ_Gross_Profit,QoQ_Operating_Profit,QoQ_Total_Sources_of_Funds,QoQ_Total_Current_Assets,YoY_Revenue
CHCL,2022/23,Q4,2022/23 (2079/80) Q4,2052299.15,10889268.62,95681.19,0.0,46739.52,6424809.9,329416.95,1729471.25,7258179.28,134352.75,3301672.38,0.0,158692.26,2329072.61,158692.26,10889268.61,88182.62,18380.31,260260.4,79405.16,0.0,868382.52,0.0,8599.07,1128642.92,228001.81,687564.12,788798.97,930450.53,224506.1,145.489,15.0,9.473,868382.52,0.0,687564.12,56.656,0.064,0.0659,1128642.92,14.67666167209406,10559851.66,0.03119522514201681,0.1588234538003558,0.5900129871073131,0.7694041265061933,0.6091954397764702,0.6988915236361908,0.2412875190688534,0.0781315493477777,0.045912969064967085,0.0631414417832053,0.06511115327542394,0.4033538408841284,0.3129132963983683,0.3873179587802986,0.4033979925013116,0.017448972688828057,-0.11813358098328786,-0.04493141631183262
CHCL,2023/24,Q1,2023/24 (2080/81) Q1,2031720.48,11095938.24,14210.97,0.0,51900.13,6509969.9,329416.95,1712445.02,7258179.28,262027.26,3508341.99,0.0,112036.06,2359858.84,112036.06,11095938.22,17716.48,5260.65,73049.89,17136.23,0.0,269771.48,0.0,0.0,342821.37,33374.25,206669.61,252055.0,266205.45,54275.19,148.3364,0.0,11.3896,269771.48,472.0,206669.61,41.4413,0.0636,0.0655,342821.37,21.063386556078274,10766521.270000001,0.03059641473220253,0.15433079979783806,0.5866984630705703,0.7869155881385084,0.6028492622849019,0.7352371294706607,0.2038845936474997,0.051678458667847774,0.01000687893617746,0.018625699413816667,0.01919557903775914,-0.6962534704953449,-0.6994176921273902,-0.6893402690786544,-0.680457239947968,0.018979200293600007,0.013218235390265454,-0.0365821357659486
CHCL,2023/24,Q2,2023/24 (2080/81) Q2,1724524.77,10903758.16,277753.86,0.0,92937.23,6140105.9,381114.13,1690532.85,7983997.2,159666.91,2538646.84,0.0,240028.35,2254882.77,240028.35,10903758.17,30247.4,9581.09,140803.51,34500.67,0.0,471233.9,0.0,114.34,612037.41,82035.24,375350.27,441100.84,484843.99,99912.63,131.7967,0.0,9.4026,471233.9,519.0,375350.27,55.1977,0.0621,0.0641,612037.41,9.39423518096921,10522644.04,0.036218475941147577,0.155041300773823,0.5631183124451117,0.7699429680287013,0.613279946400661,0.7207089514348465,0.20607170978854414,0.049420835239466734,0.02040816302386551,0.03442393568785467,0.03567071817436485,0.7852953857573115,0.8161851178796924,0.7467891713386459,0.7500182103112416,-0.017319855805758122,-0.044484046342365025,-0.038522946698027805
CHCL,2023/24,Q3,2023/24 (2080/81) Q3,1915390.22,10994628.24,113916.71,0.0,98402.28,6140105.9,381114.13,1669652.65,7983997.2,76633.4,2629516.91,0.0,132302.9,2204342.61,132302.9,10994628.24,45976.03,11928.23,196540.03,55640.71,0.0,585966.14,0.0,363.81,782506.17,123626.46,466220.34,540353.92,603630.37,125481.8,132.9348,0.0,7.7859,585966.14,454.0,466220.34,58.3104,0.0577,0.0596,782506.17,16.66133251803236,10613514.11,0.03590838303412779,0.15186076450730449,0.5584641668611797,0.7488326130386923,0.5958040433086929,0.6905426956569547,0.2078785399747196,0.058754846623126224,0.03332472176173887,0.04240437510236362,0.043927047645862125,0.2785266998630034,0.24209405790490046,0.24347195734432514,0.2250122216951571,0.008333830279730003,-0.022413653016648882,-0.027032359193792765
CHCL,2023/24,Q4,2023/24 (2080/81) Q4,2001032.16,11174855.9,144549.73,0.0,96396.96,6518568.81,381114.13,1658025.62,7983997.2,135831.12,2809744.55,0.0,169915.65,2377809.97,169915.65,11174855.88,56691.56,17160.35,290260.98,70344.29,0.0,835186.02,0.0,5839.92,1125447.0,161187.551,646448.021,784334.38,868647.861,205039.49,135.1922,0.0,8.0968,835186.02,465.0,646448.021,57.4301,0.0587,0.0607,1125447.0,13.994060994381543,10793741.75,0.03530880567899449,0.14837109648701793,0.5833246423935087,0.7420927151611754,0.5743922379285736,0.6969092102959974,0.23604443089741256,0.0503724831111549,0.04242653982632666,0.0578484436794365,0.05989100313614598,0.4382595858637126,0.38657189645565415,0.4253144729488978,0.4515197372862585,0.016392335972243988,0.07869346589457815,-0.002831648472131354
CHCL,2024/25,Q1,2024/25 (2081/82) Q1,2493821.45,11443403.7,64003.54,0.0,97534.41,6533568.81,274668.57,1635089.25,7983997.2,0.0,3184737.93,0.0,173236.92,2655359.4,173236.92,11443403.7,18148.0,5171.0,87199.0,18319.0,0.0,274656.0,0.0,0.0,361855.0,20343.0,209725.0,256508.0,256414.0,41518.0,139.889,0.0,10.5073,274656.0,598.7,209725.0,56.9796,0.0584,0.0603,361855.0,15.327907007351461,11168735.129999999,0.024592629944479666,0.14288486999720196,0.5709462832286515,0.759022260297631,0.579582982133726,0.708869574829695,0.16191783599959378,0.050152685467935915,0.011203669769096695,0.01832715208675195,0.018777864955957638,-0.6784788621765396,-0.675573297176201,-0.6711439207279835,-0.6729609124108521,0.024031434757080694,0.11672481548220603,0.055520547041743695
CHCL,2024/25,Q2,2024/25 (2081/82) Q2,2627870.84,11448610.13,88418.26,0.0,94648.47,6533568.81,276704.56,1624858.08,8782396.92,0.0,2389508.64,0.0,313377.49,2810937.57,313377.49,11448610.12,29545.96,9945.81,143406.64,33160.37,0.0,497536.0,0.0,3.5,640942.64,62457.11,382885.19,467993.54,493422.75,100591.75,127.2079,0.0,8.7194,497536.0,501.4,382885.19,57.5041,0.0584,0.0603,640942.64,8.969813275356794,11171905.559999999,0.0247678928642859,0.1419262306051872,0.5706866372002891,0.7762566709557648,0.5973782458910822,0.7301644652632242,0.2038652453702222,0.04609766639960161,0.020408163893304444,0.03344381422607131,0.034272147033795726,0.7712692653134543,0.8256535463106449,0.811487824769894,0.8244793144853182,0.00045497127747062827,0.058590249591072174,0.04722788105387221
CHCL,2024/25,Q3,2024/25 (2081/82) Q3,2495379.16,11569830.46,190948.41,0.0,93792.35,6586462.3,274668.57,1603194.79,8782396.92,0.0,2512765.0,0.0,194514.3,2780119.92,194514.3,11569830.49,43413.26,13123.8,188543.72,55282.58,0.0,636362.04,0.0,28519.53,824905.76,90004.15,507896.65,621468.31,651059.61,130039.16,128.6114,0.0,7.7108,636362.04,475.08,507896.65,61.6121,0.0608,0.0625,824905.76,14.292624860999865,11295161.92,0.024317364544695252,0.13856683478514817,0.5692790664213092,0.7714360486463318,0.6157026349288668,0.75338098014978,0.1997346448814415,0.05262814506229166,0.034482759265952935,0.04389836570544258,0.044965858267218176,0.2870196309610482,0.32649855169378594,0.27902712567532806,0.32794206945677096,0.010588217148580936,-0.01096347721447255,0.05418435230996321
CHCL,2024/25,Q4,2024/25 (2081/82) Q4,2535414.56,11742543.76,215272.79,0.0,90040.93,6571462.3,273923.46,2183671.71,8782396.92,0.0,2686223.38,0.0,121823.6,2840728.28,121823.6,11742543.76,60839.56,17568.0,266433.57,87694.86,0.0,858545.77,0.0,34365.34,1124979.34,134023.26,679599.76,832071.55,871535.31,174367.55,130.5864,0.0,7.7382,858545.77,533.45,679599.76,68.9372,0.0592,0.0608,1124979.34,23.31837410813649,11468620.299999999,0.023884604497718002,0.18596240768874084,0.5596285127235496,0.7631658106716869,0.6040997695122111,0.7396327384998904,0.20006940395794148,0.054080602049100694,0.04015936076764944,0.05787500339704929,0.0592573249634919,0.3637671047417588,0.338067026037679,0.349146737288101,0.33888009510895256,0.014927899777726017,0.021800627938380446,-0.00041553267279570427
CHCL,2025/26,Q1,2025/26 (2082/83) Q1,2900299.05,11944830.01,111458.26,0.0,91913.47,6571462.3,312968.47,2140846.39,8782396.92,0.0,2849464.62,0.0,197995.56,3103670.78,197995.56,11944830.01,20903.62,5346.38,84001.71,14000.0,0.0,269080.99,0.0,1176.75,353082.7,31964.89,205841.81,249354.12,265239.8,54051.61,132.4452,0.0,9.3752,269080.99,484.0,205841.81,51.6256,0.0581,0.0595,353082.7,15.675456459730635,11631861.54,0.026906137845928997,0.1792278657969784,0.5501511779153397,0.7620905527231984,0.5829846945205738,0.7062201574871816,0.20378393438692008,0.059203183843331716,0.0065394696534018925,0.0172327115436279,0.017696377255879886,-0.6861429473007034,-0.6971131802636304,-0.6865851543360351,-0.7003213004939299,0.01722678272565359,0.09256165112701309,-0.024242583355211345
CHCL,2025/26,Q2,2025/26 (2082/83) Q2,2738679.4,11774987.27,329925.02,0.0,91651.75,6594625.9,311272.61,2123055.63,9484988.68,0.0,1978725.99,0.0,462713.18,3160256.17,462713.18,11774987.28,32550.34,9576.07,146742.04,37815.24,0.0,489839.15,0.0,3438.72,636581.19,55891.02,398059.37,460727.53,474782.51,67147.07,120.8617,0.0,8.3935,489839.15,470.0,398059.37,55.996,0.0594,0.0609,636581.19,6.829838238020351,11463714.67,0.027152857425402053,0.18030215910347885,0.560053759990134,0.7694841721603481,0.62530809306508,0.7237529748561992,0.14142700833693278,0.05113305342873852,0.017811704726738594,0.03380550318522297,0.034723419193405304,0.8029237626199186,0.9338120375058887,0.820415295781393,0.8476836476573959,-0.014218932363023296,0.01823176297068474,-0.006804743089022902
