Company,Fiscal Year,Quarter,Period,"Advances, Payments, Loans and Deposits",Application of Funds,Cash at Hand,Deferred Liabilities,Inventory,Investments,Long Term Liabilities,Net Fixed Assets,Paid up Capital,Receivables,Reserves,Share Premium,Short Term Liabilities,Total Current Assets,Total Short Term Liabilities,Total Sources of Funds,Administrative Expenses,Bonuses,Cost of Production,Depreciation,Forex Gain,Gross Profit,Income from Dividend,Income from Other Sources,Income from Sale of Energy,Net Interest Income,Net Profit,Operating Profit,Profit Before Taxes,Taxes,Book Value per Share,Dividend Per Share (Rs.),EPS (Anualized),Gross Profit (Rs. 000),Market Value Per Share,Net Income (Rs. 000),Reported PE (Annualized),Return on Asset (TTM) %,Return on Equity (TTM) %,Total Revenue (Rs. 000),Current Ratio,Equity,Debt to Equity,Asset Intensity,Investment Ratio,Gross Margin,Net Margin,Operating Margin,Effective Tax Rate,OpEx Ratio,Depreciation Rate,ROA_manual,ROE_manual,QoQ_Income_from_Sale_of_Energy,QoQ_Net_Profit,QoQ_Gross_Profit,QoQ_Operating_Profit,QoQ_Total_Sources_of_Funds,QoQ_Total_Current_Assets,YoY_Revenue
RADHI,2022/23,Q1,2022/23 (2079/80) Q1,9661.1574,982640.7055,55682.3615,1274.9426,14609.3906,459348.7362,153605.7527,455482.5534,646404.623,93398.1591,182630.3299,0.0,104266.7099,173351.0685,105541.6525,982640.7055,6582.1638,0.0,4659.5214,4895.8539,0.0,35433.1025,0.0,1062.0469,40092.6239,-2155.2916,20565.1123,29912.9856,22861.8401,2296.7278,128.2533,0.0,12.7258,35433.1025,212.0,20565.1123,16.659,0.0575,0.0702,40092.6239,1.6625734970083517,829034.9528000001,0.18528260139238825,0.4635290914070519,0.4674635740499552,0.8837810812377167,0.5129400448145648,0.7460969796990328,0.10046119603469274,0.1641739342482854,0.010748718833365506,0.020928414816212777,0.024806085956379682,-0.7029401336888486,-0.596337844210228,-0.6851836528353437,-0.6907211453964734,0.0470484163687348,0.10407188787801602,-0.024487448785414756
RADHI,2022/23,Q2,2022/23 (2079/80) Q2,1127496.468,2117052.614,37664.7439,2477.2323,14672.2756,490246.2687,148444.2464,450643.2936,1675979.806,89806.3515,292628.5617,0.0,90999.5547,1269639.839,93476.787,2117052.614,10876.3149,0.0,9491.0996,9794.0775,0.0,68424.8817,0.0,3796.8456,77915.9813,11964.5711,53693.9323,61345.4124,63515.9061,9821.9738,117.4601,0.0,6.4075,68424.8817,272.0,53693.9323,42.4505,0.0616,0.0713,77915.9813,13.952154416421402,1968608.3676,0.07540567684418285,0.21286353046679632,0.23157018652159006,0.8781880245663942,0.6891260483938654,0.787327726308174,0.1546380175154243,0.13959029609243795,0.02173354766196387,0.025362587563919646,0.02727507064569686,0.9433994017039129,1.6109233694775398,0.93110049282306,1.0507953709575548,1.154452387480502,6.32409583619036,0.002315040075637098
RADHI,2022/23,Q3,2022/23 (2079/80) Q3,1154633.958,2130257.87,30581.727,2098.276,14619.036,483978.415,117399.512,445793.843,1675979.806,85631.264,336878.5255,0.0,82882.097,1285465.985,84980.373,2130257.844,16302.253,0.0,15349.773,14692.97,0.0,92940.927,0.0,5920.739,108290.7,36827.117,86404.668,82559.413,104693.56,18288.892,120.1004,0.0,6.874,92940.927,263.0,86404.668,38.2603,0.0636,0.071,108290.7,15.509573617568877,2012858.332,0.058324776331054755,0.20926755146359635,0.22719241070425075,0.8582540051915736,0.7978955533577602,0.7623869178054924,0.1746897516905512,0.15054157928612383,0.03295911379377208,0.04056066182005335,0.04292635334854752,0.3898393910107887,0.6092073032989616,0.3582913801369423,0.34581233983195125,0.006237553999685286,0.01246506726857688,-0.009839770032096129
RADHI,2022/23,Q4,2022/23 (2079/80) Q4,1179259.676,2120943.067,23494.008,3001.458,15323.724,467526.736,100643.501,440896.187,1675979.806,73292.05,344319.758,0.0,75847.856,1291369.458,78849.314,2120943.065,21312.32,0.0,19469.202,19590.627,0.0,108995.437,0.0,8424.369,128464.639,62856.903,112757.844,96107.486,139373.762,26615.918,120.5444,5.0,6.7279,108995.437,0.0,112757.844,34.7807,0.068,0.0741,128464.639,17.025787228580107,2020299.564,0.049816127664124944,0.20787742692187722,0.22043342120548615,0.8484469955969686,0.8777344869197751,0.7481240499185091,0.19096792407741578,0.16590028326783243,0.04443365031868592,0.05316401267942567,0.0558124379222011,0.1862942893526407,0.3049971327937975,0.17273886239589586,0.16410088816886326,-0.004372606361354725,0.004592477023030783,-0.04816186183687665
RADHI,2023/24,Q1,2023/24 (2080/81) Q1,470518.705,2119589.138,46928.8,3238.702,15401.8,1154727.727,87242.286,436010.385,1675979.806,59393.195,356367.045,0.0,60152.772,592242.5,63391.474,2119589.137,4426.541,0.0,5566.738,4885.802,0.0,26201.143,0.0,707.965,31767.881,22179.988,32577.919,22482.567,39776.753,7198.834,121.2632,0.0,7.7753,26201.143,211.0,32577.919,27.1374,0.0659,0.0704,31767.881,9.845639366378498,2032346.851,0.04292686849052025,0.20570514227918493,0.5447884718990232,0.8247683564415006,1.0254986475175658,0.7077137754324656,0.18098093627702141,0.13934014043932802,0.0112057009834754,0.015369921666096926,0.01602970427216707,-0.7527110865115185,-0.7110806854377244,-0.7596124780893351,-0.7660685141634025,-0.0006383613131075716,-0.5413841512736164,-0.2076377670058157
RADHI,2023/24,Q2,2023/24 (2080/81) Q2,616510.554,2164286.726,19834.231,3515.668,15401.8,1087913.109,74612.248,435149.021,1675979.806,59393.195,413694.67,0.0,66399.516,711139.78,69915.184,2164286.724,7891.281,0.0,9775.166,9862.645,0.0,64230.387,0.0,707.965,74005.553,43151.056,73156.528,57047.071,90335.482,17178.954,124.6838,0.0,8.73,64230.387,270.0,73156.528,30.9278,0.0621,0.0653,74005.553,10.710014512756226,2089674.476,0.03570520138754854,0.20105885979643418,0.5026658884592408,0.8679130740364731,0.9885275500880186,0.7708485199752406,0.19016839916789074,0.10663093078974618,0.022664982624423687,0.03380168033595533,0.03500857613958815,1.3295715883599537,1.2455862819230412,1.4514345423785522,1.537391348594669,0.021087854348632584,0.2007577639227176,-0.05018775653923513
RADHI,2023/24,Q3,2023/24 (2080/81) Q3,587384.121,2172239.059,20759.838,829.061,15325.065,1105180.711,63586.825,430258.477,1755588.846,75728.147,353063.388,0.0,61568.239,699197.171,62397.3,2172239.059,11883.902,0.0,13966.05,14794.138,0.0,76374.454,0.0,709.63,90340.504,65959.223,93113.797,65200.182,116365.267,23251.47,120.1108,0.0,7.0718,76374.454,240.0,93113.797,33.9376,0.0558,0.0582,90340.504,11.356458822867886,2108652.2339999997,0.030155197701509644,0.19807142092273733,0.5087749004516908,0.8454065520820998,1.0306982236893318,0.7217159426075294,0.1998145202554281,0.1315456685962242,0.034384303368414436,0.042865354351406114,0.04415796758641804,0.220726017681403,0.27280229865474204,0.1890704317257188,0.1429190115650285,0.0036743444904114853,-0.016793616861090266,-0.16575934960250505
RADHI,2023/24,Q4,2023/24 (2080/81) Q4,521541.813,2154400.96,16772.318,2134.819,15325.065,1177315.729,51012.368,478223.173,1755588.846,76429.098,347799.747,0.0,129071.417,630068.294,131206.236,2154400.961,30850.964,0.0,20225.582,19921.469,0.0,77204.498,0.0,707.965,97430.08,92735.772,92779.5,47061.499,119875.802,27096.302,119.811,0.0,5.2848,77204.498,268.2,92779.5,50.7492,0.0432,0.0448,97430.08,4.881547817825499,2103388.5930000003,0.024252469643396973,0.22197500913572968,0.5464701094700262,0.7924092641615321,0.9522675132772039,0.48302843433978004,0.22603646063614885,0.3166472202424516,0.04165726406570423,0.043065103330131665,0.04410953844133543,0.07847616170040417,-0.0035901983462236498,0.010868084241885567,-0.278199882938977,-0.008211848473165584,-0.09886893120738893,-0.2415805566541933
RADHI,2024/25,Q1,2024/25 (2081/82) Q1,526711.712,2213258.919,53940.72,1763.792,16751.685,1325700.651,48105.489,476952.948,1755588.846,84541.02,409564.584,0.0,269576.025,681945.137,271339.817,2213258.919,4156.113,0.0,5108.049,4875.7,0.0,33786.231,0.0,0.0,38894.28,14388.129,30551.434,29630.118,39142.547,8591.113,123.3292,0.0,6.961,33786.231,412.0,30551.434,59.1873,0.0419,0.0432,38894.28,2.529695053556775,2165153.43,0.02221805084732493,0.2154980350041909,0.5989812758097822,0.8686683748869791,0.7854994101960293,0.7618117111307688,0.21948272809124508,0.10685666375621027,0.010222601664263095,0.013803822832352488,0.01411051686992916,-0.6007980286991451,-0.6707092191701831,-0.5623800183248391,-0.370395787860476,0.027319871772003124,0.0823352698334634,0.2243271749853255
RADHI,2024/25,Q2,2024/25 (2081/82) Q2,461279.34,2198759.842,22881.591,1640.003,16751.687,1623550.638,35087.402,491261.348,1755588.846,82495.844,408083.593,0.0,497820.603,583408.462,499460.606,2198759.841,9150.122,0.0,10725.367,9751.399,0.0,65250.721,0.0,0.0,75976.088,35798.917,63398.531,56100.599,82148.117,18749.586,123.2448,0.0,7.2225,65250.721,346.0,63398.531,47.906,0.0381,0.039,75976.088,1.1719251041122516,2163672.4390000002,0.016216596083377843,0.22342656020885537,0.7383938016903226,0.8588323341943999,0.8344537428670868,0.7383980996757724,0.2282412145855975,0.12043423451862746,0.01984971754789872,0.028833767934912893,0.029301353503075226,0.9534000372291249,1.0751409246453045,0.931281444207257,0.8933640088777239,-0.006551008504035005,-0.14449355183245471,0.026626853257889938
RADHI,2024/25,Q3,2024/25 (2081/82) Q3,399042.653,2507357.409,24162.716,1844.263,16751.687,1802069.434,344619.412,487476.97,1838979.317,76245.389,323758.68,0.0,296547.177,516202.445,298391.44,2507357.409,17417.519,0.0,16133.576,14627.099,0.0,87749.62,0.0,1.662,103883.196,50034.373,81100.767,70333.763,105741.037,24640.27,117.6053,0.0,5.8801,87749.62,494.32,81100.767,84.0662,0.0359,0.0377,103883.196,1.7407093543163226,2162737.997,0.15934404096937863,0.19441862107501395,0.7187126284954772,0.8446950361442398,0.7806918743624255,0.6770465841270356,0.233024667613197,0.1676644507548635,0.03000572314216192,0.032345116300091056,0.03749911783697208,0.3673143581701652,0.2792215485245235,0.3448069025934595,0.2537078793044616,0.14035073874173043,-0.11519547860106294,0.14990719998639812
RADHI,2024/25,Q4,2024/25 (2081/82) Q4,571759.265,2841551.377,18276.056,1073.812,15551.523,2023912.119,333208.173,441728.923,1838979.317,79958.825,669363.887,0.0,308561.522,685545.669,309635.334,2841551.377,38309.397,0.0,38737.655,19541.329,0.0,90196.989,0.0,398522.837,128934.644,63125.892,379817.561,450410.429,493994.992,114177.431,136.3987,0.0,20.6537,90196.989,810.24,379817.561,39.2297,0.1594,0.171,128934.644,2.2217471075346777,2508343.204,0.132839944896153,0.1554534352521052,0.7122560356929979,0.6995558850730553,2.9458146330321977,3.49332355545959,0.23113074595703545,0.2971226026730232,0.044238282762389905,0.13366556173304056,0.15142168758817098,0.24115014713255456,3.6832795181826077,0.027890365793037164,5.403900627355883,0.13328533331563808,0.32805583476072053,0.3233556207692736
RADHI,2025/26,Q1,2025/26 (2082/83) Q1,475508.256,3210841.808,19707.793,695.58,15503.146,2293088.271,396724.085,435209.451,1838979.317,86620.655,975138.406,0.0,114100.184,597339.85,114795.764,3210841.808,13502.674,0.0,7990.736,5855.6,0.0,32639.702,0.0,357059.571,40630.438,-5183.482,278513.405,376196.599,365157.517,86644.112,153.0261,0.0,60.58,32639.702,631.6,278513.405,10.4259,0.242,0.2657,40630.438,5.235222495346675,2814117.723,0.1409763641931336,0.13554372249534377,0.7141704288534664,0.8033312857714997,6.8547970120330275,9.25898458195284,0.2372787303184553,0.3323290287936268,0.013454671047573337,0.08674155304259074,0.09897006181500102,-0.6848757111393583,-0.2667179361935821,-0.6381286962916246,-0.1647693419638825,0.12996084955179765,-0.12866512471541847,0.04463787477233172
RADHI,2025/26,Q2,2025/26 (2082/83) Q2,312312.339,3563275.591,24149.803,1215.748,15452.904,2877911.355,418162.656,431063.887,1838979.317,84689.954,1306133.619,0.0,181088.903,436605.0,182304.651,3563275.592,18677.353,0.0,18296.747,11683.621,0.0,59459.096,0.0,357316.526,77755.843,12675.811,298454.022,398098.269,399090.459,100636.437,171.0249,0.0,32.4587,59459.096,802.0,298454.022,24.7084,0.2147,0.2403,77755.843,2.410998094123954,3145112.936,0.1329563244656725,0.12097405206821282,0.8076589308616124,0.7646897481389178,3.8383484826985437,5.119850208555965,0.252164477327181,0.240205138024158,0.027104151733313656,0.08375833254942912,0.0948945325885747,0.9137338120745828,0.07159661489183966,0.8216801121529846,0.05821868155698029,0.10976367104785134,-0.26908442488811013,0.023425199254796913
