Company,Fiscal Year,Quarter,Period,"Advances, Payments, Loans and Deposits",Application of Funds,Cash at Hand,Deferred Liabilities,Inventory,Investments,Long Term Liabilities,Net Fixed Assets,Paid up Capital,Receivables,Reserves,Share Premium,Short Term Liabilities,Total Current Assets,Total Short Term Liabilities,Total Sources of Funds,Administrative Expenses,Bonuses,Cost of Production,Depreciation,Forex Gain,Gross Profit,Income from Dividend,Income from Other Sources,Income from Sale of Energy,Net Interest Income,Net Profit,Operating Profit,Profit Before Taxes,Taxes,Book Value per Share,Dividend Per Share (Rs.),EPS (Anualized),Gross Profit (Rs. 000),Market Value Per Share,Net Income (Rs. 000),Reported PE (Annualized),Return on Asset (TTM) %,Return on Equity (TTM) %,Total Revenue (Rs. 000),Current Ratio,Equity,Debt to Equity,Asset Intensity,Investment Ratio,Gross Margin,Net Margin,Operating Margin,Effective Tax Rate,OpEx Ratio,Depreciation Rate,ROA_manual,ROE_manual,QoQ_Income_from_Sale_of_Energy,QoQ_Net_Profit,QoQ_Gross_Profit,QoQ_Operating_Profit,QoQ_Total_Sources_of_Funds,QoQ_Total_Current_Assets,YoY_Revenue
BARUN,2016/17,Q3,2016/17 (2073/74) Q3,31064.2185,479529.3925,677.6743,0.0,0.0,800.0,272837.1812,567412.187,243000.0,14775.2862,-36307.7887,0.0,135199.9735,46517.179,135199.9735,479529.3925,4315.4029,0.0,5351.956,15578.6171,0.0,48554.9179,0.0,43111.072,53906.8739,-31358.5492,7470.3383,87350.587,7470.3383,0.0,85.0585,0.0,4.099,48554.9179,294.0,7470.3383,71.7257,0.0227,0.0552,53906.8739,0.34406204229026466,206692.21130000002,1.3200167509166256,1.1832688378950595,0.0016683023241375102,0.9007184870350848,0.13857858487319671,1.6203979322198905,0.0,0.08005292438224507,0.027455556043599696,0.015578478434979321,0.03614233092294544,0.24450182772190265,-0.4416258315184566,0.19532880763102156,0.28574158185933185,-0.008625264283451561,-0.05223780184399418,16.202659204749395
BARUN,2016/17,Q4,2016/17 (2073/74) Q4,89579.0862,511570.9742,7608.8306,0.0,0.0,946.0,255369.8514,512318.5118,243000.0,18738.899,13201.124,0.0,117620.3534,115926.8159,117620.3534,511570.9754,5377.3826,1348.708,16289.0063,19831.474,0.0,60335.8705,0.0,153663.9635,76624.8768,-44060.4833,66819.1241,208622.4514,68167.8321,0.0,105.4326,5.26,27.4976,60335.8705,0.0,66819.1241,9.2008,0.1358,0.3173,76624.8768,0.9856016628836196,256201.12399999998,0.9967553905032791,1.0014612564745575,0.001849205771027795,0.7874188255790998,0.8720291227926532,2.7226464839157467,0.0,0.07017802604806184,0.03870926687837861,0.13061554957795182,0.2608073027033236,0.4214305385643964,7.944591451768657,0.24263150077327178,1.388334853433784,0.06681880902639348,1.4921291099789178,13.15389666960908
BARUN,2017/18,Q1,2017/18 (2074/75) Q1,88899.0237,516839.4643,3114.791,0.0,0.0,946.0,242514.5248,507468.513,255150.0,24584.5735,19174.9395,0.0,108173.4368,116598.3882,108173.4368,516839.4643,1210.4406,0.0,3188.6774,4850.0,0.0,33806.9702,0.0,0.0,36995.6476,-9622.714,18123.8156,32596.5296,18123.8156,0.0,107.5152,0.0,28.4128,33806.9702,199.0,18123.8156,7.0039,0.1584,0.3458,36995.6476,1.0778837360559752,274324.9395,0.8840411128569634,0.9818687388497067,0.0018303555849421196,0.9138093909187062,0.48989048106295385,0.8810909313559124,0.0,0.03271845956279374,0.00955724320968854,0.035066624845582574,0.06606696289820903,-0.5171848994085431,-0.7287630473444053,-0.4396870399010816,-0.8437534916244398,0.010298647017416451,0.00579307121295658,0.7819484408469723
BARUN,2017/18,Q2,2017/18 (2074/75) Q2,89149.0237,514513.5872,494.3863,0.0,0.0,946.0,236007.0561,502724.268,255150.0,5478.5911,23356.5311,0.0,84278.6818,95122.001,84278.6818,514513.5872,2436.2518,0.0,4690.0003,9700.0,0.0,50686.3935,0.0,0.0,55376.3938,-16244.7346,22305.4072,48250.1417,22305.4072,0.0,109.154,0.0,17.4842,50686.3935,190.0,22305.4072,10.867,0.1511,0.3106,55376.3938,1.1286602847649057,278506.5311,0.8474022320692325,0.9770864764443659,0.0018386297729242906,0.9153068667320675,0.40279631209931915,0.871312456247361,0.0,0.0439944104847065,0.01929487119965329,0.04335241625276939,0.08008935055096064,0.4968353682772133,0.2307235789796933,0.4992882592004648,0.48022327198905246,-0.004500192536864622,-0.18419111560240242,0.2784273750429411
BARUN,2017/18,Q3,2017/18 (2074/75) Q3,93195.9628,507681.8581,1382.7346,0.0,0.0,946.0,234720.4085,497874.268,255150.0,3154.7614,17811.4496,0.0,88871.8687,97733.4588,88871.8687,507681.8581,4329.4123,0.0,5579.354,14550.0,0.0,60570.8371,0.0,0.0,66150.1912,-24931.0992,16760.3257,56241.4248,16760.3257,0.0,106.9808,0.0,8.7584,60570.8371,171.0,16760.3257,19.5241,0.1504,0.2953,66150.1912,1.0997119811884735,272961.44960000005,0.8599031432605606,0.980681621878895,0.0018633716862375275,0.9156562664629014,0.2533677589733066,0.8502080459594975,0.0,0.06544822050340399,0.029224245829069382,0.03301344224259955,0.06140180499686186,0.1945557783865659,-0.24859808432459374,0.19501177569479267,0.16562196127187745,-0.013278034380352355,0.027453772760730688,0.22711977924581528
BARUN,2017/18,Q4,2017/18 (2074/75) Q4,90232.757,562161.369,575.332,0.0,0.0,946.0,294803.723,494229.765,255150.0,11279.631,12207.646,0.0,35102.116,102087.72,35102.116,562161.369,6001.8324,240.597,7728.9745,22475.759,0.0,78511.4535,0.0,0.0,86240.428,-38004.046,11789.2191,72509.6211,12029.8161,0.0,104.7845,0.0,4.6205,78511.4535,0.0,11789.2191,32.464,0.0226,0.0437,86240.428,2.908306724301096,267357.64599999995,1.102656787305791,0.8791599570051551,0.0016827908358107017,0.9103787553095062,0.13670176938361048,0.8407845691582045,0.0,0.06959418615130168,0.04547633629471902,0.02097123664148466,0.04409531306241363,0.30370640561353346,-0.29659964185540866,0.29619231397414536,0.28925647523780373,0.10731033624855058,0.04455241074513183,0.12548863504339103
BARUN,2018/19,Q1,2018/19 (2075/76) Q1,88456.2176,562231.4829,554.1164,0.0,0.0,946.0,283289.414,488502.9496,255150.0,19882.6469,23792.0689,0.0,36110.4475,108892.9808,36110.4475,562231.4829,1651.6968,0.0,3311.3193,5800.0,0.0,28004.2838,0.0,51.3853,31315.6031,-9019.5474,11584.4249,26403.9723,11584.4249,0.0,109.3247,0.0,18.161,28004.2838,123.0,11584.4249,6.7728,0.0099,0.0191,31315.6031,3.0155533464379523,278942.06889999995,1.0155851181470856,0.8688644525566093,0.0016825809809164608,0.8942597627953429,0.369925013515056,0.8431570746277327,0.0,0.05274357305926984,0.011873009169646145,0.020604368934032846,0.04152985939224874,-0.6368802448429407,-0.01737131172666051,-0.6433095739336936,-0.6358556023401976,0.00012472201731816845,0.06666091475056946,-0.1535327766501916
BARUN,2018/19,Q2,2018/19 (2075/76) Q2,88456.2176,559146.6384,2481.3332,0.0,0.0,946.0,276462.051,482702.9496,255150.0,9733.4566,27534.5875,0.0,25173.3186,100671.0075,25173.3186,559146.6384,2817.0385,0.0,4531.826,11600.0,0.0,45007.0134,0.0,111.3853,49538.8395,-15374.4168,15326.9434,42301.3602,15326.9434,0.0,110.7915,0.0,12.0141,45007.0134,102.0,15326.9434,8.49,0.0089,0.0174,49538.8395,3.999115456314767,282684.5874000001,0.9779877054591726,0.8632850784567984,0.0016918638779748016,0.9085197363171799,0.3093924596275553,0.8539029300433885,0.0,0.056865250143777454,0.024031342691426504,0.027411312788820603,0.054219239686782945,0.5819219365441504,0.3230646779884603,0.6071474536335044,0.6020831910962126,-0.005486787193218379,-0.07550508067274797,-0.10541593446989672
BARUN,2018/19,Q3,2018/19 (2075/76) Q3,89849.4045,550396.6117,202.2137,0.0,0.0,946.0,269866.8327,476902.9496,255150.0,7110.4104,25379.779,0.0,24614.3665,97162.0286,24614.3665,550396.6117,3639.1639,0.0,6190.8806,17400.0,0.0,54174.0445,0.0,2658.1103,60364.9251,-22620.8559,13172.135,53192.9909,13172.135,0.0,109.947,0.0,6.8833,54174.0445,95.0,13172.135,13.8014,0.015,0.0297,60364.9251,3.947370678826776,280529.779,0.961989966491219,0.8664714488830111,0.0017187605808075474,0.8974424205820659,0.2182084211680697,0.8811903735800232,0.0,0.0602860666847732,0.036485410741523255,0.02393207865018544,0.04695449818894255,0.21853732766590128,-0.14058957117307547,0.20368005800624833,0.2574770798977759,-0.015648894402796154,-0.03485590327483312,-0.08745652877266363
BARUN,2018/19,Q4,2018/19 (2075/76) Q4,88598.034,539314.172,178.732,0.0,0.0,946.0,258263.526,475973.818,255150.0,14993.022,25900.646,0.0,41375.434,103769.788,41375.434,539314.172,4911.5259,305.311,8128.9296,18370.828,0.0,70166.5745,0.0,2658.1103,78295.5041,-34276.7639,13693.002,67913.1589,15265.567,1267.254,110.1511,0.0,5.3666,70166.5745,0.0,13693.002,16.7702,0.0247,0.0492,78295.5041,2.5080048223783584,281050.646,0.9189216594079599,0.8825538854929239,0.0017540796239265118,0.8961762914302394,0.17488873923732517,0.8673953847114846,0.08301388346727749,0.06273062491208785,0.038596299429226086,0.025389657292373125,0.04872076330328005,0.29703638280502065,0.039543096088827,0.2952064987505225,0.27673134657295617,-0.020135370502681438,0.06800763112103225,-0.09212528374743212
